name,address,cuisine,price,rating,review_count
Bufala Kerrisdale,5395 West Blvd,Pizza,$$,4.4,466
Tikim Asian Fusion Restaurant,5772 Fraser St,Restaurant,,4.5,24
Mirchi Restaurant,7964 Granville St,Indian,$$,4.4,260
Long's Noodle House,4853 Main St,Shanghainese,$,4.2,593
Gia Minh Restaurant,6181 Fraser St,Vietnamese,$,4.0,201
Deer Garden Signatures,6270 Fraser St,Hong Kong style fast food restaurant,$,3.9,822
Good Choice Restaurant,6007 Fraser St,Chinese,$$,3.9,181
Pin Pin Restaurant,6113 Fraser St,Filipino,$$,4.0,518
Hi Five Chicken,203 SE Marine Dr,Fast Food,,4.4,1012
SUSHI HUB,4855 Main St,Sushi,$$,4.3,239
Canan 2 For 1 Pizza,7270 Main St,Pizza,,3.9,63
Ho Yuen Kee Restaurant,6236 Fraser St,Chinese,$$,3.8,737
Freshslice Pizza,6374 Fraser St,Pizza,$,4.0,306
Sushi King House,8176 Granville St,Sushi,$,4.2,383
Original Tandoori Kitchen,7215 Main St,Indian,$$,3.8,262
Fish Café,2053 W 41st Ave,Restaurant,$$,4.3,170
Triple O's Langara College,100 W 49th Ave,Fast Food,,3.2,22
Minerva Restaurant,2411 W 41st Ave,Greek,$$,4.4,423
Pho Tan Restaurant,4598 Main St,Asian,$,4.2,512
Pizza Carano,4241 Fraser St,Pizza,$$,4.6,292
Johnny’s on Oak Restaurant Vancouver,3838 Oak St,Restaurant,$$,4.2,211
Wo's Chinese Restaurant,8166 Main St,Chinese,$,4.2,204
Tim Hortons,5866 Cambie St,Restaurant,,,
All India Sweets & Restaurant,6560 Main St,Indian,$$,3.7,540
Kim Express,952 W King Edward Ave,Takeout Restaurant,$,4.4,158
Talay Thai Restaurant,8369 Granville St,Thai,,4.3,219
Golden Joy Restaurant,4288 Fraser St,Filipino,,4.7,30
Shaughnessy Restaurant,5251 Oak St,Restaurant,$$,3.9,399
Tandoori King Restaurant (Old,8061 Fraser Street E 65th Ave,Indian,,4.5,24
Haiyi Seafood Restaurant,4818 Main St,Takeout Restaurant,$$,4.0,386
Wendy's,10 SE Marine Dr,Fast Food,$,3.9,1122
Slice Of Chicago Deep Dish Pizza,5812 Fraser St,Pizza,,3.9,214
Chu Kiang Chinese Restaurant,6491 Knight St,Chinese,,3.9,75
Pho Ever,8178 Granville St,Pho,$,4.1,119
Breka Bakery & Cafe (Fraser,6533 Fraser St,Bakery,$$,4.4,1951
Thai Luong Vietnamese Noodle House,5744 Fraser St,Vietnamese,,4.3,61
Grand Honour Restaurant 阿一鲍翅,5701 Granville St B1,Cantonese,$$,3.7,212
A&W Canada,468 SW Marine Dr,Hamburger,$,4.0,467
Panago Pizza,8333 Granville St,Pizza,$$,4.1,64
Golden Ocean Seafood Restaurant,2046 W 41st Ave,Chinese,$$,4.0,566
Cafe Mai-Mai,8636 Granville St,Pho,$,4.3,239
Bonjour Banh Mi,5556 Cambie St,Vietnamese,,4.3,11
41 Noodle & Rice Pot House,2279 W 41st Ave,Chinese,$,4.0,123
Sofra Mediterranean Kitchen,2277 W 41st Ave,Lebanese,$,4.2,413
Church's Chicken,5704 Fraser Street E 41st Ave,Fast Food,$,3.9,1517
Pho Tan Vietnamese Restaurant Beef Noodle Soup & Bubble Tea,2076 W 41st Ave,Vietnamese,$,4.2,489
Koon Bo Restaurant 冠寶美食之家,5682 Fraser St,Seafood,$$,3.9,327
ASA Sushi,2178 W 41st Ave,Sushi,$$,4.0,594
KFC,650 W 41st Ave,Fast Food,$,3.0,77
Osaka Sushi,960 W King Edward Ave,Japanese,$,3.9,239
KFC,650 W 41st Ave,Fast Food,$,3.2,235
Rocky Mountain Flatbread Main Street,4186 Main St,Pizza,$$,4.5,839
Khao Thai by Legato Cafe,2248 W 41st Ave,Thai,,4.1,60
Say Mercy!,4298 Fraser St,Restaurant,,4.6,117
Grillzilla Bistro,6482 Victoria Dr,Restaurant,$,4.2,111
Nando's Kerrisdale,2064 W 41st Ave,Chicken,$$,4.1,686
Dosa Corner,8248 Fraser St,Indian,$,4.4,839
Freshslice Pizza,8618 Granville St,Pizza,$,4.4,299
Masayoshi,4376 Fraser St,Sushi,,4.3,257
O! Taho,4223 Fraser St,Filipino,$,4.5,108
Parm'z Pizza Factory,8319 Oak St,Pizza,,4.0,104
Kerrisdale Nakamura Japanese Cuisine,2055 W 41st Ave,Japanese,,4.0,50
Fortune Terrace JOY CAFE,525 SW Marine Dr,Restaurant,,4.0,35
New Novelty Sweet & Restaurant,6669 Fraser St,Indian,$,3.8,134
Wang's Taiwan Beef Noodle House,8390 Granville St,Taiwanese,$,4.0,547
New York Fries - Oakridge Centre,650 41st Ave W Unit F11,Family-friendly,,3.6,69
Shima-Ya Sushi,5589 Victoria Dr,Sushi,$$,4.5,254
Baoguette Vietnamese Bistro,2114 W 41st Ave,Vietnamese,$,3.9,368
Tim Hortons,6525 Oak St,Restaurant,$,3.5,117
Orange Corner,2257 W 41st Ave,Taiwanese,$,3.8,158
Freshslice Pizza,5845 Victoria Dr,Pizza,$,4.3,295
BBT Café,5979 West Blvd,Taiwanese,$$,3.8,228
Panos Greek Taverna,654 SE Marine Dr,Greek,$,4.1,296
Triple O's,196 SE Marine Dr,Restaurant,,4.0,303
Flamingo Chinese Restaurant,1652 SE Marine Dr,Chinese,$$,4.0,392
Angel Cafe,5995 Fraser St,Chinese,$,3.8,523
Dosa Hut,7233 Fraser St,Indian,$$,4.1,425
Dhaliwal Sweet & Restaurant,6555 Fraser St,Indian,$,3.6,666
New Fishport Seafood Bistro,620 SE Marine Dr,Restaurant,,4.0,78
Tai Tung Chinese Seafood Restaurant,8012 Granville St,Chinese,$$,3.8,250
Red Star Seafood Restaurant,8298 Granville St,Chinese,$$$,4.0,716
The Meat Up Vancouver 聚点串吧温哥华,7994 Granville St,Restaurant,$$,3.8,342
Domino's Pizza,6469 Oak St,Pizza Delivery,$,3.3,169
Himalaya Restaurant Ltd,6587 Main St,Indian,$,3.5,439
ZUBU Ramen - Kerrisdale,2129 W 41st Ave,Ramen,,3.8,54
Huang's Beef Noodle Restaurant,6940 Victoria Dr,Noodle Shop,,4.3,177
East Side Craft House,1445 E 41st Ave,Restaurant,$$,4.1,607
Freshslice Pizza,498 SW Marine Dr,Pizza,$,4.1,259
Tandoori Raj Restaurant,689 E 65th Ave E,Indian,$$,4.2,155
Indochine Kitchen + Bar,6231 Fraser St,Restaurant,$$,3.6,145
Dublin Crossing - Vancouver,466 SW Marine Dr,Irish pub,$$,4.0,967
Shoom 雅菀食府,6555 Fraser St,Restaurant,,3.4,26
Shiro Japanese,3096 Cambie St,Japanese,$$,4.5,583
Chef Hung Taiwanese Beef Noodle,2028 W 41st Ave,Taiwanese,$$,3.8,244
Papa Day's Pizza & Indian Cuisine,6483 Knight St,Indian,$,4.3,107
Omnitsky Kosher,5775 Oak St,Cold cut store,,4.4,114
Egg & Co.,4245 Fraser St,Brunch,$$,4.0,229
Toshi Sushi,181 E 16th Ave,Sushi,$$,4.6,771
Panago Pizza,120-511 SW Marine Dr,Pizza,$$,3.9,44
Dewan-E-Khass,5750 Fraser St,Pakistani,$$,3.9,684
Aling Ening Restaurant,4253 Fraser St,Filipino,$,4.5,70
City 1 Cafe,954 W King Edward Ave,Singaporean,,3.7,167
Dairy Queen Grill & Chill,5907 Fraser St,Fast Food,$,3.8,357
Apna Bhaia Sweet & Restaurant,6616 Fraser St,Indian,,3.7,271
White Spot Kerrisdale,5367 West Blvd,Family-friendly,$$,3.8,587
CHI HOUSE,4063 Main St,Sichuan,,4.1,113
Kokoro Ramen,5695 Victoria Dr,Ramen,$$,3.9,667
Thai Son Restaurant,1450 SW Marine Dr,Vietnamese,$,3.9,317
Neptune BBQ House 鳳鳴燒臘 (Vancouver,8175 Granville St,Hong Kong style fast food restaurant,,3.8,53
Hawkers Delight Deli,4127 Main St,Malaysian,$,4.4,715
Little Caesars Pizza,5927 Fraser St,Pizza,$,3.9,132
Trilussa Pizza & Pane,4363 Main St,Pizza,$$,4.4,280
China Lan Lanzhou Beef Noodle,5555 West Blvd,Chinese Noodles,$$,4.0,333
Extreme Pita,Women's & Children Hospital 4500 Oak St,Restaurant,,3.7,3
Seiza Japanese Cuisine,3068 Main St,Sushi,,4.4,277
Food (Meal) Delivery Vancouver | Chef 2 Home,,Restaurant,,5.0,8
Denny's,622 SW Marine Dr,Restaurant,$$,3.9,1688
Mui Garden Restaurant,5797 Victoria Dr,Chinese,$,3.8,503
Breakfast Table,3014 Granville St,Breakfast,$$,4.6,736
Secret Garden Tea Company,2138 W 40th Ave,Restaurant,,4.2,420
别不同茶餐厅 Ming Tak Hong Kong Style Restaurant,8363 Granville St,Hong Kong style fast food restaurant,$,3.7,86
Triple O's Chevron Vancouver,196 SE Marine Dr,Restaurant,,,
Pho Hoa + Jazen Tea - Oak,1011 W 49th Ave,Pho,$,3.1,233
The Fish Counter,3825 Main St,Seafood,$$,4.6,827
Grand Chinese Hot Pot,6967 Victoria Dr,Hot Pot,,4.0,94
Las Tortas Mexican Gourmet Sandwiches,3353 Cambie St,Restaurant,,4.5,352
McDonald's,160 SW Marine Dr,Fast Food,$,3.6,1620
Sip Bowl,2255 W 41st Ave,Chinese Noodles,,3.9,175
Neptune Palace Seafood Restaurant,470 SW Marine Dr Unit 308,Chinese,,3.8,228
Hawksworth Restaurant,801 W Georgia St,Restaurant,$$$$,4.5,1000
Shota Sushi & Grill,5688 Yew St,Sushi,$$,3.6,119
McDonald's,830 SW Marine Dr,Fast Food,$,3.7,903
The Basic,3048 Main St,Diner,,4.3,376
Forage,1300 Robson St,Pacific Northwest,$$,4.5,1299
Kent's Kitchen 權記,5659 Victoria Dr,Chinese Takeout,$,4.1,172
Rocky Mountain Flatbread,1876 W 1st Ave,Pizza,$$,4.5,803
Sandy La Chinese Restaurant,5257 Victoria Dr,Chinese,$,3.8,576
New Chong Qing Restaurant,2044 W 41st Ave,Chinese,,3.4,71
Osteria Savio Volpe,615 Kingsway,Italian,$$$,4.6,1566
Golden Pair Vietnamese Asian Cuisine,8167 Granville St,Vietnamese,,3.7,62
JAPADOG(South Vancouver,400-8206 Ontario St,Hot Dog Stand,,4.4,16
Trattoria,1850 W 4th Ave,Italian,$$,4.1,973
Subway,644 SW Marine Dr Unit 101,Sandwich,$,3.9,139
Nightingale,1017 W Hastings St,Canadian,$$$,4.5,1737
West Oak,1035 Mainland St,Restaurant,$$,4.1,676
White Spot Marine Drive,1126 SE Marine Dr,Family-friendly,$$,3.7,933
Corner 23,4008 Cambie St,Taiwanese,$,3.9,553
Ikura Sushi,8646 Granville St,Sushi,$,3.5,328
Subway,5698 Main St,Sandwich,$,3.5,70
Wildebeest,120 W Hastings St,Pacific Northwest,$$$,4.3,816
The Main,4210 Main St,Restaurant,$$,3.9,447
Subway,3890 Oak St,Sandwich,$,3.6,91
Nishiki Sushi Bar,6501 Victoria Dr,Sushi,$$,3.5,253
Irashai Sushi,2260 W 41st Ave,Sushi,$$,3.4,125
Milltown Bar & Grill,9191 Bentley St #101,Grill,$$,4.3,1954
Osaka Teppanyaki,1788 W Broadway #103,Seafood,$$,4.4,447
Roots Café,6502 Main St,Coffee shop,$$,4.2,356
Hydra Estiatorio Mediterranean Restaurant,475 Howe St,Restaurant,,4.4,105
Top Of Vancouver Revolving Restaurant,555 W Hastings St,Continental restaurant,,4.1,1341
The Eatery,3431 W Broadway,Sushi,$$,4.3,1666
ARC Restaurant,900 Canada Pl,Restaurant,$$$,4.3,463
ABODE,1223 Robson St,Restaurant,$$,4.2,202
Lucky Dragon Palace Restaurant,5822 Victoria Dr,Chinese,$,3.6,147
Chambar Restaurant,568 Beatty St,Restaurant,$$$,4.5,2847
White Spot (Coast Hotel,1041 SW Marine Dr,Family-friendly,$$,3.6,490
Lucy's Eastside Diner,2708 Main St,Diner,$,4.2,1638
McDonald's,7289 Knight St,Fast Food,$,3.5,747
McDonald's,2095 W 41st Ave,Fast Food,$,3.2,1479
La Notte Restaurant,3307 Dunbar St,Italian,$$,4.2,206
New Bhaia Sweet Shop,5740 Fraser St,Indian,$,3.4,277
Pink Elephant Thai,434 SW Marine Dr,Thai,$$,3.3,463
Earls Kitchen + Bar,1601 W Broadway,Restaurant,$$,4.0,1389
Cibo Trattoria,900 Seymour St,Italian,$$$,3.8,146
JOEY Burrard,820 Burrard St,Restaurant,$$,4.3,1952
Oakridge Centre,650 W 41st Ave,Shopping mall,,3.9,5375
Unwind,1110 Howe St,Restaurant,,3.8,14
Pizza Pizza,311 E Broadway,Pizza,,4.1,96
Yogi's Kitchen Food Services - Tiffin Service - Tiffin Service in UBC,Laurel St 1078811 Laurel St,Food manufacturer,,,
KFC,6487 Knight St,Fast Food,$,3.3,435
BeetBox Veg,1074 Davie St,Vegan,$$,4.4,192
Incognito Coffee,School Of Music 843 Seymour Street Atrium of VSO,Coffee shop,,4.8,479
The Boathouse Restaurant,1305 Arbutus St,Restaurant,$$$,4.1,1288
Mosaic Grille & Bar,655 Burrard St,Grill,$$,4.1,147
Subway,610 SE Marine Dr,Sandwich,$,3.6,89
Congee Noodle House,141 E Broadway,Chinese,$,3.8,1555
Stanley Park Tap House,3211 Grant McConachie Way,Grill,$$,3.9,1008
Sushi Mura River District,3545 Sawmill Crescent,Restaurant,$$,4.3,233
Thai Basil Restaurant,1215 Thurlow St,Thai,$,4.2,490
Cold Tea Restaurant,1193 Granville St,Restaurant,,4.5,114
Tim Hortons,100 W 49th Ave 1st Floor,Restaurant,$,2.9,157
JAPADOG,530 Robson St,Hot Dog,$,4.2,2600
Pizza Hut,6082 Fraser St,Pizza,$$,3.1,152
Trattoria Park Royal,757 Main St Park Royal S,Italian,$$,4.0,565
Sushi Go,7026 Kerr St,Sushi,$$,3.7,209
Gyu King Teppanyaki,1022 Alberni St,Teppanyaki,$$$,4.0,276
Crêpe Delicious,595 595 Burrard Street #502 inside Bentall Centre Tower III Vancouver BC V7X 1J1 502 Burrard St #502,Crêperie,,4.4,34
Silk Dinner Lounge and Restaurant,132 Powell St,Indian,,4.3,288
Pizza Pizza,1893 Cornwall Ave,Pizza,,3.9,101
Brock House Restaurant,3875 Point Grey Rd,Restaurant,,4.3,210
Kalai's curry kitchen,,Indian Takeout,$,4.8,70
Pearl Hot Pot,7154 Sperling Ave,Hot Pot,$$,4.2,280
Fairmont Hotel Vancouver,,4-star hotel,,4.5,4030
Japadog (trailer,BC-7A & W Pender St,Restaurant,,2.0,2
Dong Tai Xiang Shanghai Dim Sum,3250 Cambie St,Restaurant,,3.5,178
Pizza Pizza,715 Marine Dr,Pizza,,4.3,71
Shine Valley Lamb Soup 鑫福祥 羊汤馆,4653 Garden City Rd #2215,Chinese,$$,4.2,291
Pizza Pizza,4461 Lougheed Hwy #3,Pizza,,4.3,278
VanDusen Botanical Garden,5251 Oak St,Botanical garden,,4.6,6751
BeSIDE Forage,1300 Robson St,Restaurant,,5.0,1
JAPADOG drive-thru (Lansdowne Centre,5300 No. 3 Rd,Hot Dog,,3.5,4
Jazen Tea,1011 W 49th Ave,Bubble Tea,$$,3.5,32
Otaru Japanese Kitchen,8180 No 2 Rd #168,Sushi,$$,4.1,274
U-Grill,1234 Richmond Centre 6551 No. 3 Rd,Fast Food,$$,3.6,47
BC Liquor Stores 39Th & Cambie,5555 Cambie St,Liquor store,,4.5,1282
Queen Elizabeth Park,4600 Cambie St,Park,,4.7,9836
Pizza Pizza,527 6th St,Pizza,$,4.1,231
Oakridge - 41st Avenue,,Subway station,,3.7,35
Japadog (trailer,,Restaurant,,5.0,1
Langara–49th Avenue station,,Subway station,,4.0,32
Subway,1807 Burrard St #101,Sandwich,$,3.7,140
Neptune Chinese Kitchen 鳳鳴粥麵,1136 Alberni St,Chinese,$$,3.2,320
Wang Ji Restaurant,9100 Blundell Rd #470,Chinese,$$,3.7,211
Crate and Barrel,650 W 41st Ave,Furniture store,$$,3.8,249
Gram Cafe & Pancakes Richmond,4151 Hazelbridge Way Unit1360,Restaurant,,3.4,88
oakridge mall station house,460 W 45th Ave,Bed & breakfast,,3.5,11
Japan Sky Dining Ltd.,8855 Laurel St #102,Catering food and drink supplier,,,
Restaurant Business Broker,1428 W 7th Ave,Commercial real estate agency,,5.0,1
Neptune Seafood Restaurant,8171 Ackroyd Rd #110,Cantonese,$$,3.5,623
Langara College,100 W 49th Ave,College,,3.8,389
The UPS Store,6362 Fraser St,Shipping and mailing service,,4.2,83
Marine Drive,,Subway station,,4.0,66
Vancouver Restaurants For Sale,201-1055 W Broadway,Real Estate Agency,,,
Yogi's Kitchen Food Services Limited,10537 King George Blvd,Restaurant,,4.1,303
Oakridge Mall,650 W 41st Ave,Shopping mall,,2.9,80
Rosewood Hotel Georgia,,5-star hotel,,4.6,1577
Crepe Delicious,6551 No. 3 Rd,Crêperie,,3.4,72
Hyatt Regency Vancouver,655 Burrard St,4-star hotel,,4.4,3109
The Westin Grand Vancouver,433 Robson St,4-star hotel,,4.4,988
Famous Wok,200 Burrard St,Chinese,,2.4,18
JW Marriott Parq Vancouver,,5-star hotel,,4.1,3856
Holiday Inn Vancouver-Centre (Broadway,711 W. Broadway @ Heather St,3-star hotel,,4.2,948
Neptune Chinese Kitchen 鳳鳴粥麵,3337 Shrum Lane,Mandarin restaurant,$$,2.8,262
Park Inn & Suites by Radisson Vancouver BC,,3-star hotel,,3.9,679
Holiday Inn & Suites Vancouver Downtown,1110 Howe St,3-star hotel,,4.0,1403
Booster Juice,10153 King George Blvd Unit #554,Juice,$$,3.7,72
Subway,1623 128th St,Sandwich,$,3.5,82
KFC,726 6th St,Fast Food,$,2.7,442
Simon Fraser University,8888 University Dr,University,,4.1,530
Johnny's Pizza Factory,7970 Granville St,Pizza,,1.9,82
