name,address,cuisine,price,rating,review_count
BBT Café,5979 West Blvd,Taiwanese,$$,3.8,228
Happy Lamb Hot Pot Vancouver 快乐小羊,1788 W Broadway,Hot Pot,$$,4.0,578
Maria's Taverna,2324 W 4th Ave,Greek,$$,4.3,294
Kim Express,952 W King Edward Ave,Takeout Restaurant,$,4.4,158
Sushi Inn Japanese restaurant,3772 W 10th Ave,Restaurant,$$,3.7,103
Sushi Inn Japanese restaurant,3772 W 10th Ave,Restaurant,$$,3.7,103
Hi-Nippon Japanese Restaurant,2274 W 4th Ave,Japanese,$$,4.1,313
Strike破店,3217 W Broadway,Asian,$,3.8,167
Windsor Market,4889 MacKenzie St,Grocery store,,4.4,34
Johnny’s on Oak Restaurant Vancouver,3838 Oak St,Restaurant,$$,4.2,211
Denny's,1759 W Broadway,Restaurant,$$,4.0,613
Tim Hortons,3463 Dunbar St,Restaurant,$,3.3,334
