name,address,cuisine,price,rating,review_count
Fiore - South Granville,1485 W 12th Ave,Italian,$$,4.2,102
Farmer's Apprentice Restaurant,1535 W 6th Ave,Restaurant,$$,4.3,265
Chipotle Mexican Grill,532 Broadway W Unit 100,Mexican,$,4.1,581
Market Grill,1689 Johnston St,Grill,,4.2,97
Culinary Capers Catering,620 Clark Dr,Caterer,,4.9,49
Novo Pizzeria & Wine Bar,2118 Burrard St,Italian,$$,4.3,449
Indian Roti Kitchen,2961 Cambie St,Indian,$,4.6,444
The Keg Steakhouse + Bar - Granville Island,1499 Anderson St,Restaurant,$$$,4.2,1403
Mixx Bao Taiwanese Street Food,1426 W 8th Ave,Taiwanese,,4.7,85
Branas Mediterranean Grill,617 Stamps Landing,Mediterranean,$$,4.2,305
Afghan Horsemen Restaurant,1833 Anderson St #202,Afghani,$$,4.3,1234
Subway,1288 W Broadway,Sandwich,$,3.4,54
Caffe Barney on Granville,2975 Granville St,Restaurant,$$,4.3,401
Lin Chinese Cuisine and Tea House,1537 W Broadway,Chinese,$$,4.0,432
Paul's Omelettery Restaurant,2211 Granville St,Breakfast,$$,4.3,829
Masa Japanese Restaurant Vancouver,1418 W Broadway,Japanese,$$,4.0,682
Cactus Club Cafe West Broadway,1530 W Broadway,Restaurant,$$,4.3,864
Earls Kitchen + Bar,1601 W Broadway,Restaurant,$$,4.0,1389
Hokkaido Ramen Santouka,558 W Broadway,Ramen,$$,4.4,1565
YuShang Hot Pot 御上火锅,950 W Broadway #202,Hot Pot,,4.4,362
The Stable House Bistro,1520 W 13th Ave,Bistro,$$,4.3,271
Yolks,546 W Broadway,Breakfast,$$,4.1,1178
Pacific Poke,730 W Broadway,Restaurant,,4.6,135
Sushi Dragon,614 W Broadway,Sushi,$,4.2,438
Sushivan,2566 Granville St,Sushi,$,4.2,374
5 Spice Vietnamese Cuisine,1513 W Broadway,Vietnamese,$,4.4,74
The Marquis Grill,2666 Granville St,Grill,$$,4.1,263
Kisokoma Japanese Restaurant,805 W Broadway #112,Japanese,,3.9,186
delhi6 Indian bistro,1766 W 7th Ave,Indian,$$,4.5,412
Saku Broadway,548 W Broadway,Japanese,$$,4.4,497
Grapes & Soda,1541 W 6th Ave,Restaurant,$$,4.6,260
Joon's Kitchen,3093 Oak St,Korean,,4.5,196
Zaccary's Pizza,3150 Oak St,Pizza,,4.4,92
Banana Leaf Broadway & Willow,820 W Broadway,Malaysian,$$,4.3,1034
Bob Likes Thai Food,1521 W Broadway,Thai,$$,4.3,573
Rogue Kitchen & Wetbar,602 W Broadway,Restaurant,$$,4.0,706
Ro Sushi Japanese Bistro,678 W Broadway,Asian,$,3.9,232
Fable Kitchen,1944 W 4th Ave,Restaurant,$$$,4.5,913
Kaisereck Deli,1689 Johnston St #114,Sandwich,$,4.2,64
Thai Away Home at City Square,555 W 12th Ave #28,Restaurant,,4.4,16
Freshii,1541 W Broadway,Restaurant,$$,4.4,88
Tractor Everyday Healthy Foods - Ash & Broadway,601 W Broadway #20,Restaurant,,4.2,218
Pepper Lunch,2323 Cambie St,Japanese,$$,4.2,433
Stock Market,1689 Johnston St,Soup,,4.3,63
Kathy's Sandwich House,1505 W Broadway,Sandwich,,4.5,54
Sen Pad Thai,1689 Johnston St,Thai,$,4.1,144
Bridges Restaurant,1696 Duranleau St,Seafood,$$,3.8,1588
Moderne Burger,865 W Broadway,Hamburger,$$,4.3,450
Ebisu on Broadway,601 12 W Broadway #12,Japanese,$$,4.0,403
Ta-Ke Don,802 W Broadway,Japanese,,4.1,43
Pokedoki - Poke,693 W Broadway,Hawaiian,,4.5,134
Liquids + Solids,1550 W Broadway,Soup,$,4.3,73
Cactus Club Cafe Broadway + Ash,575 W Broadway,Restaurant,$$,4.2,1391
Szechuan Chili,804 W 6th Ave,Sichuan,$$,4.2,257
i-Cafe,2525 Heather St,Hong Kong style fast food restaurant,$$,3.9,414
Freshii,561 W Broadway,Health Food,$$,4.0,137
Rayhan,3170 Oak St,Mediterranean,$,4.3,187
Mellowbite Pizza,106 1833 Anderson St # 106,Pizza,,4.8,12
La Tortilleria,1689 Johnston St,Mexican,,3.8,51
A&W Canada,777 W Broadway,Hamburger,$,3.9,351
Freshslice Pizza,2418 Granville St,Pizza,$,4.2,195
Rocky Mountain Flatbread,1876 W 1st Ave,Pizza,$$,4.5,803
Viet Flavour Restaurant,1822 W Broadway,Vietnamese,,4.7,186
New Sun Restaurant,2925 Cambie St,Restaurant,$,3.9,41
Sushi HANABI,1542 W 2nd Ave,Sushi,,4.7,65
Bella Pizza,2525 Hemlock St,Pizza,$,4.0,140
King's Wok,555 W 12th Ave,Restaurant,,4.3,11
Benkei Ramen Noodle Shop,545 W Broadway,Ramen,$,4.1,811
Denny's,1759 W Broadway,Restaurant,$$,4.0,613
Minato Sushi Restaurant (Vancouver BC,1001 W Broadway #102,Sushi,$,3.7,220
Johnny Rockets,2538 Oak St,Hamburger,,3.9,484
Shanghai Lu Restaurant,705 W Broadway,Shanghainese,$$,3.7,304
La Taqueria Pinche Taco Shop,2450 Yukon St,Restaurant,$,4.4,1556
Royal Seoul House Restaurant,1215 W Broadway,Korean,$$,3.8,473
Popina Canteen,1691 Johnston St,Restaurant,,3.7,282
The Liberty Distillery,1494 Old Bridge St,Distillery,,4.6,130
mahony | False Creek,601 Stamps Landing,Restaurant,$$,4.0,1444
Stages Restaurant & Lounge,711 W Broadway,Bistro,$$,3.7,38
Beanstalk Bistro,1496 Cartwright St,Restaurant,,3.5,8
IHOP,950 W Broadway Suite 200,Restaurant,$$,3.7,941
Vij's Restaurant,3106 Cambie St,Indian,$$,4.2,587
Unchai Restaurant,2351 Burrard St,Thai,$$,4.7,200
BiBo Pizzeria con Cucina,1835 W 4th Ave,Pizza,$$,4.2,383
QQ Sushi,1640 W Broadway,Sushi,$,3.7,107
Carlos O'Bryan's Neighborhood Pub,1774 W 7th Ave,Irish pub,$$,4.1,788
Granville Island Brewing,1441 Cartwright St,Brewery,,4.3,780
De Dutch Pannekoek House,3192 Oak St,Breakfast,$$,4.1,291
木轩烤串 Happy Wood BBQ House,967 W Broadway,Restaurant,,3.9,40
Once Upon a Bite,1073 W Broadway,Restaurant,,4.0,1
Salad Farm Healthy Salad Bar,555 W 12th Ave #09A,Restaurant,,4.3,3
Vij's,3106 Cambie St,Restaurant,$$$,4.4,1309
Boston Pizza,1333 Broadway W Suite 190,Pizza,$$,3.8,536
Happy Lamb Hot Pot Vancouver 快乐小羊,1788 W Broadway,Hot Pot,$$,4.0,578
Yong Li Restaurant Inc,2993 Granville St,Restaurant,,5.0,1
banana leaf malaysian cuisine,820 W Broadway,Restaurant,,,
A Taste Of Vietnam,1016 W Broadway,Vietnamese,$,3.7,191
Ancora Waterfront Dining and Patio - False Creek,1600 Howe St #2,Seafood,$$$$,4.4,712
Wicked Cafe,1399 W 7th Ave,Cafe,$,4.5,458
DALINA Broadway,992 W Broadway,Cafe,,4.3,115
Cioppino's Mediterranean Grill,1133 Hamilton St,Mediterranean,$$$$,4.6,407
Storm Crow Alehouse,1619 W Broadway,Restaurant,$$,4.4,2517
Tomokazu,1128 W Broadway #201,Japanese,$,3.6,984
Celine's Fish & Chips,1689 Johnston St,Fish & Chips,,3.4,93
Freshii,1927 W 4th Ave,Restaurant,$$,4.3,90
Tropika,2975 Cambie St,Malaysian,$$,3.7,460
Hy tea lounge,205-1540 W 2nd Ave,Restaurant,,3.8,80
Ramen Danbo,1833 W 4th Ave,Ramen,$,4.6,1978
Caffè Cittadella,2310 Ash St,Coffee shop,$$,4.3,599
Johnny’s on Oak Restaurant Vancouver,3838 Oak St,Restaurant,$$,4.2,211
Subway,102-1595 W Broadway,Sandwich,$,3.9,47
Teya Grill,555 W 12th Ave #031,Restaurant,$,3.4,16
Sushi Bang,Cambie St CA,Japanese,$$,3.7,207
Miku Vancouver,200 Granville St #70,Sushi,$$$,4.6,4460
McDonald's,537 W Broadway,Fast Food,$,3.5,384
Yagoto Sushi,2180 W Broadway,Sushi,,4.4,131
Moxie's Grill & Bar,1160 Davie St,Grill,$$,3.9,454
Forage,1300 Robson St,Pacific Northwest,$$,4.5,1296
McDonald's,1482 W Broadway,Fast Food,$,3.4,560
Shin Ka Gyuu 辛火牛,1428 W Broadway,Restaurant,,3.9,396
Chewies Smoke & Oyster Bar Kitsilano,2201 W 1st Ave,Oyster Bar,$$,4.2,676
Jitlada Thai Restaurant,118 W 6th Ave,Thai,$$,4.1,140
Vancouver Foodie Tours,1592 Johnston St,Tour operator,,4.9,84
A la Mode,1689 Johnston St,Pie shop,,4.5,320
Panago Pizza,1278 W Broadway,Pizza Delivery,$$,3.8,51
Ask For Luigi Restaurant,305 Alexander St,Italian,$$,4.5,1395
A&W Canada,555 12th Ave W Unit 25,Hamburger,$,3.4,57
PiDGiN Restaurant,350 Carrall St,Asian Fusion,$$$,4.4,629
Gotham Steakhouse & Cocktail Bar,615 Seymour St,Steak,$$$$,4.6,1495
Rocky Mountain Flatbread Main Street,4186 Main St,Pizza,$$,4.5,838
Domino's Pizza,1312 Broadway W,Pizza Delivery,$,3.7,127
Davie Dosa Company,1235 Davie St,Indian,$$,4.4,671
La Cantina Tacos,722 Nelson St,Mexican,$,4.5,510
Guu with Garlic,1698 Robson St,Izakaya,$$,4.4,1064
Osteria Savio Volpe,615 Kingsway,Italian,$$$,4.6,1565
The Edge Social Grille & Lounge,1100 Granville St,Grill,$$,4.0,107
Chickpea Restaurant,4298 Main St,Vegan,$$,4.4,1705
Old Beijing Roast Duck,1643 W Broadway,Chinese,$$$$,3.2,284
Hawkers Delight Deli,4127 Main St,Malaysian,$,4.4,715
The Wicklow Pub,610 Stamps Landing,Pub,$$,4.3,680
Samurai Japanese Restaurant,1108 Davie St,Japanese,$,4.2,1239
Jules Bistro,216 Abbott St,French,$$,4.3,475
Freshii,270 E Broadway,Restaurant,$$,4.3,34
6 Degrees Eatery,1590 Coal Harbour Quay,Breakfast,$$,4.4,422
Moxie's Grill & Bar,180 W Georgia St,Grill,$$,3.6,403
Glowbal,590 W Georgia St,Fusion restaurant,$$$,4.0,1618
Johnny Rockets,755 Nelson St,Hamburger,$,4.1,580
Marcello Ristorante & Pizzeria,1404 Commercial Dr,Italian,$$,4.2,1424
Nando's Davie & Howe (Downtown,828 Davie St,Chicken,$$,4.1,1248
Fufú Café,1266 W Broadway,Dessert,,4.0,280
Freshii,1291 Howe St,Health Food,,4.3,13
Jade Dynasty Restaurant,137 E Pender St,Restaurant,$$,4.1,582
Tim Hortons,818 West 6th St,Restaurant,$,3.6,183
Bar One,1759 W Broadway,Bar,$$,4.0,84
Stepho's Souvlaki Greek Taverna,1124 Davie St,Greek,,3.9,1869
Broadway Chinese,1410 W Broadway,Chinese Delivery,,2.7,85
Ridge Garden Restaurant,4009 Macdonald St,Chinese,$$,4.1,86
Black Frog Eatery,108 Cambie St,Restaurant,$$,4.2,589
Subway,700 West 6th Avenue Retail Unit D,Sandwich,$,3.4,50
Harambe Ethiopian Restaurant,2149 Commercial Dr,Ethiopian,$$,4.1,801
Blue Parrot,Public Market 1689 Johnston St,Cafe,$$,4.2,87
A Bread Affair,1680 Johnston St,Bakery,$$,4.4,200
Patisserie Lebeau,1728 W 2nd Ave,Patisserie,$$,4.6,219
Western Lake Chinese Seafood Restaurant,4989 Victoria Dr,Dim Sum,$$,4.3,1997
The Cambie Bar & Grill,300 Cambie St,Grill,$,4.1,2358
Kalvin's Restaurant,5225 Victoria Dr,Taiwanese,$$,4.3,366
Off the Tracks,1363 Railspur Alley,Cafe,$$,4.1,386
Beaucoup Bakery,2150 Fir St,Bakery,$$,4.5,883
Petit Ami,1689 Johnston St,Coffee store,,3.9,46
painPRO City Square Vancouver,555 W 12th Ave suite 495,Massage therapist,,4.9,144
Le Petit Saigon,2783 E Hastings St,Vietnamese,$,4.3,568
Kirin Restaurant,1172 Alberni St,Chinese,$$,3.7,819
Lee's Donuts,1689 Johnston St,Donuts,$,4.5,570
Market Cafe,898 W Broadway,Cafe,,3.3,6
Tim Hortons,1595 W Broadway Unit 101,Restaurant,$,3.2,377
Deja Brew Coffeehouse + Fresh Food Cafe,943 W Broadway,Cafe,,4.4,87
Pin Pin Restaurant,6113 Fraser St,Filipino,$$,4.0,518
Restaurant Business Broker,1428 W 7th Ave,Commercial real estate agency,,5.0,1
Boston Pizza,808 Beatty St,Pizza,$$,3.7,946
Gourmet Wok,1689 Johnston St #106,Chinese,,2.6,30
Moxie's Grill & Bar,3233 St Edwards Dr,Grill,$$,4.0,1060
Boston Pizza,869 Hornby St,Pizza,$$,3.7,840
Freshii,870 W Cordova St,Restaurant,$$,3.8,219
Sushi Tomi,555 W 12th Ave,Restaurant,,3.1,14
Blenz Coffee,695 W Broadway,Cafe,$,4.1,161
Nando's North Vancouver,E 13th St Unit 148,Chicken,$$,4.1,337
Elysian Coffee - Broadway,590 W Broadway,Coffee shop,$$,4.3,653
Backstage Lounge,1585 Johnston St,Lounge,$$,3.7,363
Siegel's Bagels,1689 Johnston St #22,Bagel shop,$,4.3,106
Bean Around the World Coffees,820 W 10th Ave,Coffee shop,$,4.4,69
Mehman Restaurant,1451 Lonsdale Ave,Persian,$$,3.9,371
TacoTime Royal Center Mall,1055 West Georgia St Royal Centre Mall Unit 216 Lower Level,Mexican,$,3.5,8
Muffin Granny,1689 Johnston St,Bakery,,3.9,20
Vancouver Restaurants For Sale,201-1055 W Broadway,Real Estate Agency,,,
Boston Pizza,2850 Bentall St,Pizza,$$,3.9,946
City Square Shopping Centre,555 W 12th Ave,Restaurant,,3.5,168
Elysian Coffee,1778 W 5th Ave,Coffee shop,$$,4.3,254
Fraser Valley Juice & Salad,1689 Johnston St,Salad,,2.7,12
Oyama Sausage Co,1689 Johnston St,Ham shop,$$$,4.8,212
Tony's Coffee,805 W Broadway,Coffee shop,$,4.3,67
Duso's Italian Foods,1689 Johnston St,Pasta,$$,4.6,27
Royal Canadian Legion Branch 176,1407 Laburnum St,Veterans' Organization,,4.6,121
Max's Restaurant Cuisine of the Philippines Vancouver,3546 Kingsway,Filipino,,4.2,15
TacoTime Pacific Centre Mall,BC Pacific Centre Mall 701 W Georgia St Unit 08,Mexican,$,3.4,70
Pearl Hot Pot,7154 Sperling Ave,Hot Pot,$$,4.2,280
Pedro’s Organic Coffee House,60-1550 Anderson St,Cafe,,3.8,42
Prince Seafood Restaurant,2881 Grandview Hwy,Seafood,$$,3.7,928
Stanley Industrial Alliance Stage Arts Club Theatre Company,2750 Granville St,Performing arts theater,,4.6,628
Subway,555 W 12th Ave Unit 17,Sandwich,$,2.9,34
Milestones,1096 Main St,Restaurant,$$,3.5,352
Murchie's Fine Tea,1501 W Broadway #110,Tea store,,4.3,26
TacoTime International Village,West International Village 88 W Pender St Unit 2021,Restaurant,$,3.4,52
Granville Island Tea Company Ltd,1689 Johnston St #117,Tea store,,4.5,127
Park Inn & Suites by Radisson Vancouver BC,,3-star hotel,,3.9,679
Max's Restaurant Cuisine of the Philippines Vancouver,3546 Kingsway,Filipino,$$,3.8,790
Kirin Seafood Restaurant,7900 Westminster Hwy,Chinese,$$,4.0,1059
Omi Japan,1689 Johnston St,Japanese,,2.3,25
Boston Pizza,1078 Marine Dr,Pizza,$$,3.7,541
Westview Oriental Restaurant,2609 Westview Dr #108,Chinese,$$,3.6,228
Purdys Chocolatier,The Rise 2368 Cambie St,Chocolate shop,,4.7,21
Moxie's Grill & Bar,8828 201 St S,Grill,$$,4.2,914
Stuart's Bakery,1689 Johnston St,Bakery,,3.5,76
IHOP,6780 No. 3 Rd,Restaurant,$$,4.0,983
Whole Foods Market,510 W 8th Ave,Grocery store,$$$,4.2,1754
Swiss Chalet,3860 Lougheed Hwy,Family-friendly,$$,3.7,789
IHOP,514 8th Ave,Restaurant,$$,4.0,986
Lotus Restaurant,8939 120 St,Chinese,$,4.1,278
Ooh La La Cappuccino Bar,1333 W Broadway #150,Coffee store,$,3.2,21
Bourbon Street Grill,2929 Barnet Hwy,Cajun,,3.6,74
Purdys Chocolatier,2196 W 4th Ave,Chocolate shop,,4.2,18
HomeSense,491 W 8th Ave,Department store,,4.0,1083
The Westin Bayshore Vancouver,1601 Bayshore Dr.,4-star hotel,,4.4,3231
IHOP,9855 Austin Ave #173,Restaurant,$$,3.7,663
Granville Island,,Island,,4.6,1056
Bourbon Street Grill,,Restaurant,,3.3,27
Barbara Howard Plaza,,City park,,,
Kelly O'Bryan's Restaurant & Carlos O'Bryan's Pub,800 Columbia St,Pub,$$,4.0,1224
Best Western Premier Chateau Granville Hotel & Suites & Conf. Centre,,3-star hotel,,4.1,1460
TacoTime,935 Marine Dr,Restaurant,$,2.8,28
Royal Canadian Legion Branch 178,2020 W 6th Ave,Veterans' Organization,,,
Charlotte Sweet (Formerly known as Sweet William,555 W 12th Ave #07B,Bakery,$,3.3,19
Bourbon St Grill,4800 Kingsway,Barbecue,,2.5,75
