name,address,cuisine,price,rating,review_count
Tocador,2610 Main St,Restaurant,$$,4.3,253
A&W Canada,777 W Broadway,Hamburger,$,3.9,351
The Keg Steakhouse + Bar - Granville Island,1499 Anderson St,Restaurant,$$$,4.2,1403
Chaise,4444 Main St,Restaurant,$$,4.1,414
Rogue Kitchen & Wetbar,602 W Broadway,Restaurant,$$,4.0,706
French Table,3916 Main St,Restaurant,$$$,3.9,200
Tandoori Fusion,2872 W Broadway,Indian,$$,4.3,307
Cactus Club Cafe Broadway + Ash,575 W Broadway,Restaurant,$$,4.2,1391
Olympia Pizza Kits,3205 W Broadway,Pizza,$$,4.2,302
Happy Lamb Hot Pot Vancouver 快乐小羊,1788 W Broadway,Hot Pot,$$,4.0,578
Lucy's Eastside Diner,2708 Main St,Diner,$,4.2,1638
The Basic,1031 Davie St,Breakfast,$,4.4,880
A&W Canada,650 W 41st Ave W,Hamburger,$,3.7,95
Caffe Barney,2526 Main St,Restaurant,$$,4.3,281
Shanghai Lu Restaurant,705 W Broadway,Shanghainese,$$,3.7,304
Tropika,2975 Cambie St,Malaysian,$$,3.7,460
Papaya Hut Restaurant,2435 Burrard St,Thai,$,3.7,119
Slickity Jim's Chat 'n' Chew,3475 Main St,Breakfast,$$,4.3,578
Thai Away Home,3315 Cambie St,Thai,,3.7,163
Boiling Point,4148 Main St,Hot Pot,$$,4.1,538
Bob Likes Thai Food.,3755 Main Street @ E 21st Ave,Thai,$$,4.3,523
Pho Japolo,2807 W Broadway,Pho,$,4.0,298
Deacon's Corner Kits,3189 W Broadway,Diner,$$,4.2,517
Subway,3890 Oak St,Sandwich,$,3.6,91
