name,address,cuisine,price,rating,review_count
Iki Japanese Restaurant,2756 W Broadway,Sushi,$$,4.4,200
White Spot Kitsilano,2518 W Broadway,Family-friendly,$$,4.1,1017
Hi-Nippon Japanese Restaurant,2274 W 4th Ave,Japanese,$$,4.1,313
Charqui,1955 Cornwall Ave,Grill,$$,4.2,216
BiBo Pizzeria con Cucina,1835 W 4th Ave,Pizza,$$,4.2,383
Deacon's Corner Kits,3189 W Broadway,Diner,$$,4.2,517
Mimi's Burgers,2287 W Broadway,Restaurant,,4.8,68
Simpatico Ristorante,2222 W 4th Ave,Greek,$$,4.1,287
Beehive Restaurant,2741 W4th Ave Central,Restaurant,,4.2,76
Peaceful Restaurant,2394 W 4th Ave,Chinese,$$,3.9,469
Ramen Danbo,1833 W 4th Ave,Ramen,$,4.6,1979
Mak N Ming,1629 Yew St,Restaurant,$$$,4.5,195
Tacofino - Kitsilano,1909 W 4th Ave,Tacos,$$,4.0,163
Connie's Cook House,2135 W 4th Ave,Chinese Delivery,$,4.2,201
Colony Bar Kits,3255 W Broadway,Restaurant,$$,4.2,505
Super Hiro's Restaurant,2585 W Broadway,Japanese,,4.7,141
Maria's Taverna,2324 W 4th Ave,Greek,$$,4.3,294
Mi Casa Mexicana,2015 Burrard St,Mexican,,4.5,169
Corduroy Restaurant,1943 Cornwall Ave,Restaurant,$$,4.3,276
The Wolf & Hound,3617 W Broadway,Irish pub,$$,4.2,563
HaiDiLao Hotpot West Broadway,3204 W Broadway,Restaurant,,4.9,69
Healthy Noodle House,2716 W 4th Ave,Noodle Shop,,4.8,114
Ah Long Sushi,2697 W Broadway,Sushi,,4.3,103
Double DD Pizza,3510 W 4th Ave,Greek,$$,4.6,329
Freshii,1927 W 4th Ave,Restaurant,$$,4.3,90
Viet Flavour Restaurant,1822 W Broadway,Vietnamese,,4.7,186
Taste of Thai,3629 W Broadway,Thai,$$,4.5,201
Octopus's Garden Restaurant,1995 Cornwall Ave,Sushi,,4.6,271
Thai Basil Restaurant,2184 Cornwall Ave,Thai,$,4.2,362
Juliet's Cafe,1905 Cornwall Ave,Restaurant,$$,3.9,143
Silk N Spice,3035 W Broadway,Restaurant,,4.6,30
Silk N Spice,3035 W Broadway,Restaurant,,4.6,30
Pacific Poke,2151 W 4th Ave,Restaurant,,4.4,92
Döner Kebab,1956 W 4th Ave,Middle Eastern,$,4.5,156
Little Bird Dim Sum + Craft Beer,2958 W 4th Ave,Dim Sum,,4.4,140
Browns Socialhouse Point Grey,3651 W 10th Ave,Restaurant,$$,4.1,394
Mr. Red Cafe,2680 W Broadway,Vietnamese,$$,4.4,464
Jun Sushi Japanese Restaurant,3309 W Broadway,Japanese,$,4.1,103
Sazon Mexican Cuisine,2698 W 4th Ave,Mexican,,4.6,59
Nishi Sushi,2953 W 4th Ave,Sushi,,4.5,148
Great Wall Mongolian B.B.Q,2897 W Broadway,Mongolian BBQ,$,4.4,360
RedBeef Noodle Kitchen,1947 W 4th Ave,Taiwanese,$$,4.4,484
Hundy,2042-B W 4th Ave,Hamburger,,4.4,268
Dijon Kitchen - Vietnamese Street Food,3648 W Broadway,Lunch,,4.5,27
Vera's Burger Shack,1925 Cornwall Ave,Hamburger,$$,4.0,324
Yuwa Japanese Cuisine,2775 W 16th Ave,Japanese,$$$,4.3,197
Lucky Taco,1685 Yew St,Tacos,,4.2,365
My Forno Pizza,1630 W Broadway,Pizza,$,4.5,177
Nat's New York Pizzeria,2684 W Broadway,Pizza,$,4.5,451
Sahel Market & Restaurant,3207 W Broadway,Persian,$,4.7,184
Thai Basil Restaurant,3271 W Broadway,Thai,$,4.2,289
Kibune Sushi Restaurant,1508 Yew St,Sushi,$$,4.1,167
Gyo Para Gyoza & Ramen Bar,2120 W Broadway,Ramen,,4.5,868
Al Basha,1937 Cornwall Ave,Halal,$,4.3,501
Noodlebox,1867 W 4th Ave,Asian Fusion,$$,3.7,477
Platform 7 Coffee,2300 W Broadway,Takeout Restaurant,$$,4.4,568
Viva Cafe & Bakery,1555 Yew St,Cafe,$$,4.6,172
Indian Oven,2006 W 4th Ave,Indian,$$,4.1,301
Elwoods,3357 W Broadway,Restaurant,$,4.3,328
Yagger's Kitsilano Restaurant,2884 W Broadway,Sports bar,$$,4.3,361
The Regal Beagle,2283 W Broadway,Restaurant,$$,4.1,489
Evelyn's Cafe & Bistro,2176 W Broadway,Bistro,$,4.4,116
Yagoto Sushi,2180 W Broadway,Sushi,,4.4,131
Akbar's Own Indian Restaurant,1905 W Broadway,Indian,,4.1,292
Pure Delight Café,3236 W Broadway,Vietnamese,,4.1,204
Irori Sushi,3692 W 4th Ave,Sushi,$$,4.3,115
Green Leaf Sushi,3416 W Broadway,Sushi,$$,4.4,1119
Pho Japolo,2807 W Broadway,Pho,$,4.0,298
delhi6 Indian bistro,1766 W 7th Ave,Indian,$$,4.5,412
Darby's Public House,2001 Macdonald St,Restaurant,$$,4.1,705
The Cider House,1602 Yew St,Restaurant,,4.8,140
Jolly's Indian Bistro,2928 W 4th Ave,Indian,$$,4.1,168
Handi Grill,3618 W Broadway,Indian,,4.2,263
Unchai Restaurant,2351 Burrard St,Thai,$$,4.7,200
Uncle Fatih's Pizza - KITSLANO,2778 W Broadway,Pizza,$,4.2,251
Ajiya Sushi,1822 W 4th Ave,Sushi,,3.9,239
Donair Dude,3209 W Broadway,Fast Food,,4.3,269
Cactus Club Cafe West Broadway,1530 W Broadway,Restaurant,$$,4.3,864
Z&W Shanghai Kitchen 龙餐馆 - 龍上海菜,2126 W Broadway,Shanghainese,,4.2,64
Rajio Japanese Public House,3763 W 10th Ave,Izakaya,$$,4.4,412
Rice and Noodle (Broadway,2857 W Broadway,Restaurant,,4.0,34
The hoke poke,1834 W 4th Ave,Hawaiian,$$,4.3,273
The Rise Eatery,3121 Granville St,Restaurant,$$,4.3,314
Mamalee,3144 W Broadway,Malaysian,$,4.0,551
Freshslice Pizza,2083 Alma St #230,Pizza,$,4.5,175
Papaya Hut Restaurant,2435 Burrard St,Thai,$,3.7,119
国子煎 Me and Crepe,2821 W Broadway,Restaurant,,4.7,32
Neverland Tea Salon,3066 W Broadway,Restaurant,$$,4.3,485
Kitstaya Sushi,3105 W Broadway,Restaurant,$,3.8,325
Coppertank Grill,3162 W Broadway,Grill,$$,3.9,414
Panne Rizo Gluten Free Bakery,1939 Cornwall Ave,Bakery,$$,4.1,79
The King's Head Public House,1618 Yew St,Restaurant,,3.9,112
Dairy Queen,2601 Broadway W,Fast Food,$,3.8,355
Yu Noodle House,2445 Burrard St,Chinese Noodles,,4.3,73
Kitsilano Natural Foods,2200 York Ave,Grocery store,,4.3,87
Subway,3090 W Broadway St Unit 3,Sandwich,$,3.9,42
Domino's Pizza,2958 Broadway W,Pizza Delivery,$,4.1,56
La Baguette et Compagnie,3273 W Broadway,Bakery,$$,3.9,74
The Stable House Bistro,1520 W 13th Ave,Bistro,$$,4.3,271
Cartems Donuts,3040 W Broadway,Donuts,$$,4.5,457
Strike破店,3217 W Broadway,Asian,$,3.8,167
Triple O's,1881 Cornwall Ave,Hamburger,,3.7,220
Mi Mary's Noodle and Liquor Bar 河南烩面,3188 Macdonald St,Chinese,$$,3.7,68
Lin Chinese Cuisine and Tea House,1537 W Broadway,Chinese,$$,4.0,432
Napoletana,2576 Arbutus St,Pizza,,3.6,123
Ashoka Restaurant,1905 W Broadway,Restaurant,,,
Fresh Ideas Start Here,2959 W Broadway,Seafood,,4.5,86
Trees Organic Coffee Kitsilano,2655 Arbutus St,Coffee store,$$,4.1,262
Taco Shack,1937 Cornwall Ave,Restaurant,,4.0,6
Carlos O'Bryan's Neighborhood Pub,1774 W 7th Ave,Irish pub,$$,4.1,788
STORM CITY COFFEE,3403 W Broadway,Coffee shop,,4.6,174
Café Salade de Fruits,1555 W 7th Ave,French,$$,4.6,450
Grapes & Soda,1541 W 6th Ave,Restaurant,$$,4.6,260
McDonald's,2391 W 4th Ave,Fast Food,$,3.4,332
Caffé W,3646 W Broadway,Cafe,,4.3,95
Freshii,1541 W Broadway,Restaurant,$$,4.4,88
Glory Juice Co.,2186 W 4th Ave,Juice,,4.3,77
Subway,1807 Burrard St #101,Sandwich,$,3.7,140
Ice Blue Sky Japanese Bistro,1815 1st Avenue West,Japanese,$$,3.4,103
Mazuya Sushi Restaurant,2355 Burrard St,Sushi,$,3.7,82
Peking Roasted Duck,2942 W Broadway,Restaurant,,2.6,7
Ancora Waterfront Dining and Patio - False Creek,1600 Howe St #2,Seafood,$$$$,4.4,712
McDonald's,3308 W Broadway,Fast Food,$,3.5,721
The Keg Steakhouse + Bar - Granville Island,1499 Anderson St,Restaurant,$$$,4.2,1403
Minami,1118 Mainland St,Japanese,$$$,4.5,2042
Joe Fortes Seafood & Chop House,777 Thurlow St,Seafood,$$$,4.5,4010
Farmer's Apprentice Restaurant,1535 W 6th Ave,Restaurant,$$,4.3,265
Peaceful Restaurant,532 W Broadway #110,Chinese,,4.1,607
Blue Water Cafe,1095 Hamilton St,Seafood,$$$$,4.7,1941
Le Crocodile,909 Burrard St #100,French,$$$$,4.6,905
Cioppino's Mediterranean Grill,1133 Hamilton St,Mediterranean,$$$$,4.6,407
Plaisir Sucré,2668 Arbutus St,Bakery,$,4.7,227
Davie Dosa Company,1235 Davie St,Indian,$$,4.4,671
Tim Hortons,3102 West Broadway St,Restaurant,$,3.6,303
7seas Fish Market on Fourth,2328 W 4th Ave,Seafood,,4.1,48
Iron Wok,2083 Alma St,Restaurant,$,3.6,36
Chewies Steam & Oyster Bar - Coal Harbour,1055 W Hastings St,Oyster Bar,$$,4.2,985
Thomas Haas,2539 W Broadway,Dessert,$$,4.6,826
LOCAL Public Eatery,3 Alexander St,Restaurant,$$,4.3,1079
Dockside Restaurant,1253 Johnston St,Restaurant,$$$,4.0,656
Gyu-Kaku Japanese BBQ,950 W Broadway #201,Yakiniku,$$,4.5,1336
Miku Vancouver,200 Granville St #70,Sushi,$$$,4.6,4460
Afghan Horsemen Restaurant,1833 Anderson St #202,Afghani,$$,4.3,1234
Cardero's Restaurant,1583 Coal Harbour Quay,Seafood,$$$,4.5,3453
Burgoo,101-1100 Burrard St,Bistro,$$,4.4,624
Yasma,2611 W 4th Ave,Restaurant,,5.0,9
Chambar Restaurant,568 Beatty St,Restaurant,$$$,4.5,2847
Guu with Garlic,1698 Robson St,Izakaya,$$,4.4,1064
Royal Seoul House Restaurant,1215 W Broadway,Korean,$$,3.8,473
Bacchus Restaurant & Lounge,845 Hornby St,European,$$$,4.5,476
Italian Kitchen,860 Burrard St,Italian,$$$,4.1,1462
Cafe Medina,780 Richards St,Brunch,$$,4.5,3101
Gyu-Kaku Japanese BBQ,888 Nelson St g3,Japanese,$$,4.5,2262
Earls Kitchen + Bar,1095 Mainland St,Restaurant,$$,4.1,1787
Four Olives Restaurant,4510 W 10th Ave,Greek,,4.5,86
Nuba in Yaletown,508 Davie St,Lebanese,$$,4.3,912
Hy's Steakhouse & Cocktail Bar,637 Hornby St,Steak,$$$$,4.5,1316
Tavola,1829 Robson St,Italian,$$,4.5,511
Bridges Restaurant,1696 Duranleau St,Seafood,$$,3.8,1588
Burgoo,4434 W 10th Ave,Bistro,$$,4.3,401
Botanist,1038 Canada Pl,Pacific Northwest,$$$,4.5,774
Freshslice Pizza,2418 Granville St,Pizza,$,4.2,195
Rain or Shine Ice Cream,1926 W 4th Ave,Ice Cream,$$,4.6,1460
Fable Diner,151 Broadway East,Restaurant,$$,4.3,1503
Deacon's Corner,101 Main St,Diner,$,4.4,620
Original Joe's Restaurant & Bar,298 Robson St,Restaurant,$$,3.9,567
Siegel's Bagels,1883 Cornwall Ave,Bagel shop,$,4.6,1300
Beyond Bread,3686 W 4th Ave,Bakery,$$,4.5,191
Frankie's Italian Kitchen & Bar,765 Beatty St,Southern Italian,$$,4.2,802
Jitters Caffe,1966 W 4th Ave,Cafe,$,4.3,160
Gotham Steakhouse & Cocktail Bar,615 Seymour St,Steak,$$$$,4.6,1495
Tasty Indian Bistro | Yaletown,1261 Hamilton St,Indian,$$,4.4,926
Arbutus Coffee,2200 Arbutus St,Cafe,$,4.4,418
Papa John's Pizza,Store #10392 2030 Alma St,Pizza,,3.4,109
Nuba in Gastown,207 W Hastings St,Takeout Restaurant,$$,4.4,2090
1931 Gallery Bistro,750 Hornby St,Restaurant,,4.2,112
Robba da Matti,1127 Mainland St,Italian,$$,4.3,532
Wildebeest,120 W Hastings St,Pacific Northwest,$$$,4.3,815
Panago Pizza,2905 W Broadway,Pizza Delivery,$$,3.4,40
Pizza Hut,1829 W 4th Ave,Pizza,$$,3.1,79
Terra Breads,2380 W 4th Ave,Bakery,$$,4.4,226
Vij's,3106 Cambie St,Restaurant,$$$,4.4,1309
Marutama Ra-men Canada / Westend,780 Bidwell St,Ramen,$,4.6,2107
East is East,4433 Main St,Organic,$$,4.4,1334
Bao Bei,163 Keefer St,Chinese,$$$,4.5,764
Burgoo,3096 Main St,Bistro,$$,4.4,1241
L'Abattoir,217 Carrall St,Pacific Northwest,$$$,4.5,1012
Como Taperia,201 E 7th Ave,Spanish,$$,4.4,415
Stepho's Souvlaki Greek Taverna,1124 Davie St,Greek,,3.9,1869
Cafe Il Nido,780 Thurlow St,Italian,$$,4.1,139
Phnom Penh Restaurant,244 E Georgia St,Cambodian,$$,4.5,2981
Stepho's Souvlaki Greek Taverna,1124 Davie St,Greek,,3.9,1869
Cafe Il Nido,780 Thurlow St,Italian,$$,4.1,139
Phnom Penh Restaurant,244 E Georgia St,Cambodian,$$,4.5,2981
Aphrodite's Organic Pie Shop,3598 W 4th Ave,Pie shop,$$,3.9,275
Nuba Cafe and Catering in Mount Pleasant,146 E 3rd Ave,Restaurant,,4.3,623
Uno Gelato,2579 W Broadway,Ice Cream,$$,4.6,136
Hy tea lounge,205-1540 W 2nd Ave,Restaurant,,3.8,80
Mangos Lounge,1180 Howe St,Mexican,$$,4.0,414
Marcello Ristorante & Pizzeria,1404 Commercial Dr,Italian,$$,4.2,1424
Sweet Obsession,2611 W 16th Ave,Cake shop,$$,4.2,292
Kissa Tanto,263 E Pender St,Fusion restaurant,$$$,4.6,761
The Keg Steakhouse + Bar - Yaletown,1011 Mainland St,Restaurant,$$$,4.4,1684
Prestons Restaurant + Lounge Vancouver,1177 W Pender St,Restaurant,$$,3.9,208
The Keg Steakhouse + Bar - Alberni,1121 Alberni St,Restaurant,$$$,4.4,1496
Paradiso Italian Gelato,1520 Yew St,Ice Cream,,4.5,55
The Cove Neighbourhood Pub,3681 W 4th Ave,Pub,$$,4.1,346
Guu Davie,1239 Davie St,Izakaya,,4.3,103
The Keg Steakhouse + Bar - Dunsmuir,688 Dunsmuir St,Restaurant,$$$,4.3,1877
Ebisu On Robson,827 Bute St,Japanese,$$,4.0,1050
Famoso Neapolitan Pizzeria - Commercial Drive,1380 Commercial Dr,Pizza,$$,4.0,800
Tap & Barrel • Olympic Village,75 Athletes Way,Restaurant,$$,4.0,2216
House Of Dosas,1391 Kingsway,Indian,$,4.2,2054
Hu Tong Kao Ya,2942 W Broadway,Chinese,,3.1,113
The Red Wagon,2128 E Hastings St,Restaurant,$$,4.3,1444
Ugly Dumpling,1590 Commercial Dr,Asian,,4.3,146
Honey Salt,39 Smithe St,Family-friendly,,3.8,465
Peaceful Restaurant,602 Seymour St,Chinese,,3.8,637
Blowfish Sushi & Japanese Food,2828 E Hastings St #107,Japanese,$$,4.4,271
Zakkushi Dining on Main,4075 Main St,Izakaya,$$,4.2,630
Rose Persian Cuisine Restaurant,1746 Marine Dr,Persian,$,4.2,556
Beaucoup Bakery,2150 Fir St,Bakery,$$,4.5,883
Lift Breakfast Bakery Ltd,101 Lonsdale Ave,Bistro,$$,4.3,575
Tim Hortons,3205 Arbutus St,Restaurant,$,3.3,48
Hart House Restaurant,6664 Deer Lake Ave,Pacific Northwestern,,4.3,656
Peaceful Restaurant,3320 Kingsway,Chinese,$$,3.6,409
Pearl Hot Pot,7154 Sperling Ave,Hot Pot,$$,4.2,280
Elsje Point,,Scenic spot,,4.8,28
Alfie's No Frills,1688 W 4th Ave,Grocery store,,4.0,1250
Simon's No Frills,2083 Alma St #130,Grocery store,,4.0,785
Restaurant Business Broker,1428 W 7th Ave,Commercial real estate agency,,5.0,1
Thierry Alberni,1059 Alberni St,Dessert shop,$$$,4.4,2528
Lee's Donuts,1689 Johnston St,Donuts,$,4.5,570
Purdys Chocolatier,2705 Granville St,Chocolate shop,,4.3,39
The Boathouse Restaurant,900 Quayside Dr,Restaurant,$$$,3.8,1109
The Keg Steakhouse + Bar - Park Royal,731 Main St Unit 110,Restaurant,$$$,4.3,351
The Living Room,654 Nelson St,Bar,,4.1,65
The Keg Steakhouse + Bar - Burnaby,4510 Still Creek Ave,Restaurant,$$$,4.3,2125
Kitsilano,,,,,
Tim Hortons,107-505 Burrard St,Restaurant,$,3.6,38
Fifth Avenue Cinemas,2110 Burrard St,Movie theater,,4.3,1683
The Keg Steakhouse + Bar - Coquitlam,2991 Lougheed Hwy Unit 130,Restaurant,$$$,4.3,977
The Keg Steakhouse + Bar - Richmond South,11151 No 5 Rd,Restaurant,$$$,4.1,1051
The Keg Steakhouse + Bar - Scott Road,7948 120 St,Restaurant,$$$,4.3,1158
Tim Kee Kitchen Cantonese & Szechuan Cuisine,2365 Burrard St,Sichuan,,2.1,83
