name,address,cuisine,lat,lng,region
Boteco Brasil Restaurant,2545 Nanaimo St,Brazilian,49.26158239999999,-123.05697,Kensington-Cedar Cottage
OKA-SAN KITCHEN,3578 Fraser St,Japanese,49.2531662,-123.0896209,Kensington-Cedar Cottage
Hoi An Cafe,5002 Victoria Dr,Vietnamese,49.2388048,-123.0651262,Kensington-Cedar Cottage
Ngon Vancouver,2228 Kingsway,Sandwich,49.24273590000001,-123.0603826,Kensington-Cedar Cottage
Green Lettuce,1949 Kingsway,South Asian,49.2457947,-123.0659378,Kensington-Cedar Cottage
Mui Ngo Gai Restaurant,2052 Kingsway,Vietnamese,49.2445738,-123.0645772,Kensington-Cedar Cottage
Cafe Xu Hue,2226 Kingsway,Vietnamese,49.2427614,-123.0604391,Kensington-Cedar Cottage
Got Pho Thien Kim,2523 Nanaimo St,Vietnamese,49.2618001,-123.0568296,Kensington-Cedar Cottage
Masayoshi,4376 Fraser St,Japanese,49.24579869999999,-123.0900391,Kensington-Cedar Cottage
Good Sushi,3916 Fraser St,Japanese,49.2498702,-123.0896868,Kensington-Cedar Cottage
Sun Bo Kong Vegetarian Restaurant 新寶光素食,1363 Kingsway,Vegetarian,49.250878,-123.0769121,Kensington-Cedar Cottage
Grace of India,1284 Kingsway,Indian,49.25113109999999,-123.0785381,Kensington-Cedar Cottage
Cafe Dang Anh,1C9 5186 Victoria Dr,Vietnamese,49.2376066,-123.0651502,Kensington-Cedar Cottage
Sandy La Chinese Restaurant,5257 Victoria Dr,Chinese,49.2370473,-123.0656135,Kensington-Cedar Cottage
Hanoi Old Quarter Restaurant,5207 Victoria Dr,Vietnamese,49.2373775,-123.0656173,Kensington-Cedar Cottage
Kent's Kitchen 權記,5659 Victoria Dr,Chinese Takeout,49.2331219,-123.0658535,Kensington-Cedar Cottage
Truong Thanh Restaurant,2096 Kingsway,Vietnamese,49.24435980000001,-123.0641388,Kensington-Cedar Cottage
The Pizza King,1464 E Broadway,Pizza,49.2621968,-123.0742766,Kensington-Cedar Cottage
Koon Bo Restaurant 冠寶美食之家,5682 Fraser St,Seafood,49.2332615,-123.0901367,Kensington-Cedar Cottage
Pho hue,5497 Victoria Dr,Pho,49.2346282,-123.0656954,Kensington-Cedar Cottage
Pho Thai Hang 2 Restaurant,1962 Kingsway,Pho,49.2452153,-123.0657358,Kensington-Cedar Cottage
Pho Long Restaurant,3370 Fraser St,Pho,49.2549583,-123.0895353,Kensington-Cedar Cottage
Vegan Pizza House,2119 Kingsway,Pizza,49.2443956,-123.0631994,Kensington-Cedar Cottage
Happy Family Restaurant,2178 Kingsway,Chinese,49.2435351,-123.0624268,Kensington-Cedar Cottage
Banh Mi Saigon,5397 Victoria Dr,Vietnamese,49.235361,-123.0657601,Kensington-Cedar Cottage
Penang Bistro Fine Malaysian Cuisine,3932 Fraser St,Malaysian,49.24975,-123.089928,Kensington-Cedar Cottage
Viva Sushi Bar,CA BC Vancouver 1947 Kingsway,Japanese,49.24580479999999,-123.0660097,Kensington-Cedar Cottage
Trung Nguyen Cafe,1441 Kingsway,Vietnamese,49.24973869999999,-123.0747372,Kensington-Cedar Cottage
Pizza Carano,4241 Fraser St,Pizza,49.24724699999999,-123.0904024,Riley Park
Shilla Korean Restaurant,1031 Kingsway,Korean,49.2537375,-123.0830987,Kensington-Cedar Cottage
La Maison Da Nang,5195 Victoria Dr,Vietnamese,49.23764660000001,-123.0658125,Kensington-Cedar Cottage
時代文華海鮮酒家 New Mandarin Seafood Restaurant,4650 Gladstone St,Cantonese,49.2431012,-123.0620071,Kensington-Cedar Cottage
Golden Swan Restaurant,5380 Victoria Dr,Takeout Restaurant,49.2361844,-123.0649258,Kensington-Cedar Cottage
Ananda Bhavan,2269 Kingsway,Indian,49.242527,-123.0588043,Kensington-Cedar Cottage
Dosa Factory,1345 Kingsway,Indian,49.250878,-123.0769121,Kensington-Cedar Cottage
J.R Taste Of Ceylon,3929 Knight St,Sri Lankan,49.2494185,-123.0763349,Kensington-Cedar Cottage
Sun Tin Day Cafe,5137 Victoria Dr,Chinese,49.2379826,-123.0658152,Kensington-Cedar Cottage
Zofia Polish Store,4007 Knight St,Polish,49.2487759,-123.0766026,Kensington-Cedar Cottage
Pho Thai Hoa Restaurant,1625 Kingsway,Takeout Restaurant,49.2481213,-123.071125,Kensington-Cedar Cottage
Pho Ga VnChicken Noodles,5026 Victoria Dr,Vietnamese,49.238702,-123.065214,Kensington-Cedar Cottage
Deutsches Haus (Vancouver Alpen Club,4875 Victoria Dr,German,49.24050039999999,-123.0656204,Kensington-Cedar Cottage
Hoy's Wonton House,1202 Kingsway,Chinese,49.2516103,-123.0796002,Kensington-Cedar Cottage
Freshslice Pizza,2582 Commercial Dr,Pizza,49.2615741,-123.0695128,Kensington-Cedar Cottage
Pho Duy Restaurant,1996 Kingsway,Pho,49.2450747,-123.0653764,Kensington-Cedar Cottage
Commercial Street Cafe,3599 Commercial St,Cafe,49.2526241,-123.0682933,Kensington-Cedar Cottage
Cheo Leo,1330 Kingsway,Vietnamese,49.2505903,-123.0773857,Kensington-Cedar Cottage
Indian Bay Leaf,4890 Victoria Dr,Indian,49.2401042,-123.0649584,Kensington-Cedar Cottage
Kokoro Ramen,5695 Victoria Dr,Japanese,49.23288119999999,-123.0657482,Kensington-Cedar Cottage
Straight Outta Brooklyn NYC Pizzeria,701 Kingsway,Pizza,49.2567896,-123.089226,Mount Pleasant
Nooru Mahal,4354 Fraser St,Indian,49.2460302,-123.08996,Kensington-Cedar Cottage
Dong Phuong Vietnamese Restaurant,1188 Kingsway,Vietnamese,49.2519365,-123.080312,Kensington-Cedar Cottage
Dai Tung Chinese Seafood Restaurant,1050 Kingsway,Chinese,49.2531346,-123.0830035,Kensington-Cedar Cottage
Quiznos,2580 Commercial Dr,Sandwich,49.2616352,-123.0694952,Kensington-Cedar Cottage
Cafe Lu Quan,1279 Kingsway,Vietnamese,49.2516689,-123.0783846,Kensington-Cedar Cottage
Dairy Queen Grill & Chill,4990 Victoria Dr,Fast Food,49.23907500000001,-123.0650184,Kensington-Cedar Cottage
Freshslice Pizza,5845 Victoria Dr,Pizza,49.2311839,-123.0657887,Victoria-Fraserview
Sunny's Chinese Food,1097 Kingsway,Chinese,49.2534996,-123.0821913,Kensington-Cedar Cottage
Kishimoto Japanese Restaurant,2054 Commercial Dr,Japanese,49.2667364,-123.0694112,Grandview-Woodland
Camy's Pizza | Best Pizza Shop in Vancouver | Indian Cuisine TakeOut | Best Butter Chicken Pizza and Shahi Paneer Pizza,5688 Fraser St,Pizza,49.2331627,-123.0900096,Kensington-Cedar Cottage
Golden Seafood Restaurant,2425 Nanaimo St,Chinese,49.2628705,-123.057018,Grandview-Woodland
Happy Sushi,5632 Victoria Dr,Japanese,49.2335229,-123.0653115,Kensington-Cedar Cottage
Jun Yuan Restaurant,5728 Victoria Dr,Chinese,49.2324182,-123.0652523,Victoria-Fraserview
Uncle Fatih's Pizza - COMMERCIAL,1685 E Broadway,Pizza,49.26248649999999,-123.0701321,Grandview-Woodland
Come Along Chinese Restaurant,2550 Kingsway,Chinese,49.2393614,-123.0531504,Renfrew-Collingwood
A&W Canada,1715 E Broadway,Hamburger,49.2627265,-123.0694772,Grandview-Woodland
Chickpea Restaurant,4298 Main St,Vegan,49.2465536,-123.1010436,Riley Park
Fatty Cow Seafood Hotpot,5108 Victoria Dr,Chinese,49.2380136,-123.0651025,Kensington-Cedar Cottage
Icy Bar Knight 利源冰店,1475 Kingsway,Dessert,49.2494794,-123.0739148,Kensington-Cedar Cottage
Rocky Mountain Flatbread Main Street,4186 Main St,Pizza,49.2478042,-123.1007361,Riley Park
Golden Spring Restaurant,2461 Nanaimo St,Chinese,49.2625788,-123.0570363,Grandview-Woodland
Gia Minh Restaurant,6181 Fraser St,Vietnamese,49.2285587,-123.0908461,Sunset
The Shameful Tiki Room,4362 Main St,Polynesian restaurant,49.2461036,-123.1010655,Riley Park
Hawkers Delight Deli,4127 Main St,Malaysian,49.2483626,-123.101467,Riley Park
Simply Delicious Restaurant & Bar,4316 Main St,Asian,49.2464954,-123.1010225,Riley Park
Pho Tan Restaurant,4598 Main St,Asian,49.2434312,-123.1011702,Riley Park
Dewan-E-Khass,5750 Fraser St,Pakistani,49.23227300000001,-123.0903934,Sunset
The Arbor Restaurant,3941 Main St,Vegetarian,49.24995089999999,-123.101352,Riley Park
Sushi Ville,2068 Commercial Dr,Japanese,49.2663588,-123.0695003,Grandview-Woodland
Joojak Restaurant,3337 Kingsway,Chinese,49.2336784,-123.0345324,Renfrew-Collingwood
Sushi Mania,3851 Main St,Japanese,49.2506311,-123.1013081,Riley Park
Kind Cafe,3080 Main St,Vegan,49.2577372,-123.1008267,Mount Pleasant
Tim Hortons,5698 Victoria Dr,Takeout Restaurant,49.2330736,-123.065215,Kensington-Cedar Cottage
Cedar Cottage Neighbourhood Pub,3728 Clark Dr,Pub,49.25137669999999,-123.0775691,Kensington-Cedar Cottage
Little Caesars Pizza,5927 Fraser St,Pizza,49.2307429,-123.0908638,Sunset
KFC,2190 Kingsway,Fast Food,49.2434777,-123.0622015,Kensington-Cedar Cottage
Anh and Chi,3388 Main St,Vietnamese,49.2549852,-123.1008596,Riley Park
CityReach Care Society,2650 Slocan St,Social services organization,49.2607457,-123.0490157,Renfrew-Collingwood
El Camino's,3250 Main St,Latin American,49.25617039999999,-123.1010147,Riley Park
Fraserhood Dental,5490 Fraser St,Dental clinic,49.23502939999999,-123.090198,Kensington-Cedar Cottage
McDonald's,5661 Victoria Dr,Fast Food,49.2331558,-123.0658793,Kensington-Cedar Cottage
McDonald's,2570 Commercial Dr,Fast Food,49.2617391,-123.0695017,Kensington-Cedar Cottage
Freshii,2920 Virtual Way,Health Food,49.2597161,-123.0436942,Renfrew-Collingwood
McDonald's,2021 Kingsway,Fast Food,49.2452244,-123.0641417,Kensington-Cedar Cottage
Jambo Grill Tandoor & Paan House,3219 Kingsway,Indian,49.2349448,-123.0371593,Renfrew-Collingwood
Ugly Dumpling,1590 Commercial Dr,Asian,49.2706489,-123.0694667,Grandview-Woodland
CHI HOUSE,4063 Main St,Sichuan,49.2492976,-123.101588,Riley Park
Pizza Pizza,311 E Broadway,Pizza,49.2630472,-123.0987406,Mount Pleasant
Zakkushi Dining on Main,4075 Main St,Izakaya,49.2490989,-123.1015353,Riley Park
Subway,1773 Kingsway,Sandwich,49.246797,-123.0682872,Kensington-Cedar Cottage
Prince Seafood Restaurant,2881 Grandview Hwy,Seafood,49.2584949,-123.0451062,Renfrew-Collingwood
Freshslice Pizza,2889 Grandview Hwy #2,Pizza,49.258601,-123.04477,Renfrew-Collingwood
Pho Hoa + Jazen Tea - Kingsway,2257 Kingsway,Pho,49.2426317,-123.0592661,Kensington-Cedar Cottage
The General Public Sushi Lodge,3289 Main St,Japanese,49.2558553,-123.1015339,Riley Park
A&W Canada,7092 Kerr St,Hamburger,49.2192674,-123.0408866,Killarney
K & H Seafood Restaurant,3415 Kingsway,Chinese,49.2324432,-123.0320058,Renfrew-Collingwood
Landmark Hotpot House,4023 Cambie St,Chinese,49.2498405,-123.1155811,South Cambie
Sushiyama,371 E Broadway,Japanese,49.2630221,-123.0972043,Mount Pleasant
Bâtard Bakery,3958 Fraser St,Bakery,49.2495562,-123.0898771,Kensington-Cedar Cottage
Peaceful Restaurant,3320 Kingsway,Chinese,49.2333626,-123.0348768,Killarney
Freshslice Pizza,183 E Broadway,Pizza,49.2630214,-123.1012976,Mount Pleasant
Chosun Korean BBQ,3486 Kingsway,Takeout Restaurant,49.2317416,-123.0303984,Killarney
Top Of Vancouver Revolving Restaurant,555 W Hastings St,Continental restaurant,49.2846966,-123.1119349,Downtown
Cafe Algarve Grocery store,1683 E 12th Ave,Supermarket,49.25971639999999,-123.0703257,Kensington-Cedar Cottage
Hai Phong Kitchen,186 Keefer Pl,Vietnamese,49.2796087,-123.108583,Downtown
Silk Dinner Lounge and Restaurant,132 Powell St,Indian,49.2831042,-123.1010731,Downtown
A&W Canada,2033 E Hastings St,Hamburger,49.2813825,-123.0630549,Grandview-Woodland
A&W Canada,1399 Main St #110,Hamburger,49.27313729999999,-123.10036,Downtown
McDonald's,2909 Grandview Hwy,Fast Food,49.25866509999999,-123.0436159,Renfrew-Collingwood
McDonald's,4445 Main St,Fast Food,49.245242,-123.1014882,Riley Park
Flourist,Free Delivery + Pickup Only 3433 Commercial St,Bakery,49.2539102,-123.0682543,Kensington-Cedar Cottage
Kokoro Tokyo Mazesoba - Downtown,551 Seymour St,Japanese,49.2834164,-123.1150628,Downtown
Duffin's Donuts,1391 E 41st Ave,Donuts,49.2329912,-123.0776955,Kensington-Cedar Cottage
European Breads Bakery,4320 Fraser St,Bakery,49.2463688,-123.0900345,Kensington-Cedar Cottage
Circus Play Cafe,Canada 1650 E 12th Ave,Cafe,49.2593198,-123.0705747,Kensington-Cedar Cottage
A&W,Joyce-Collingwood Station,American,49.2383732,-123.0317578,Renfrew-Collingwood
KFC,6487 Knight St,Fast Food,49.2256662,-123.0778129,Sunset
KFC,795 E Broadway,Fast Food,49.2626796,-123.0874839,Mount Pleasant
Pizza Hut,2619-2625 E 49th Ave,Pizza,49.2255936,-123.0535762,Victoria-Fraserview
Kim Chau Deli Ltd.,1327 Kingsway,Wholesaler,49.2511592,-123.0775491,Kensington-Cedar Cottage
Cedar Cottage Neighbourhood House,4065 Victoria Dr,Social services organization,49.2488511,-123.0653286,Kensington-Cedar Cottage
Mumbai Local Restaurant,1148 Davie St,Indian,49.2808497,-123.1323893,West End
Maenam,1938 W 4th Ave,Thai,49.2678675,-123.1488949,Kitsilano
The Keefer Bar,135 Keefer St,Bar,49.27961,-123.1013292,Downtown
Cheung Hing Food Co,1364 Kingsway,Frozen food store,49.2502304,-123.0770069,Kensington-Cedar Cottage
John Hendry Park (Trout Lake Park,3300 Victoria Dr,Park,49.2568665,-123.0660147,Kensington-Cedar Cottage
Starbucks,2517 Commercial Dr,Coffee store,49.2619462,-123.0701175,Kensington-Cedar Cottage
Tai Tung Chinese Seafood Restaurant,8012 Granville St,Chinese,49.21290219999999,-123.1400916,Marpole
Rio Theatre,1660 E Broadway,Event venue,49.2620278,-123.0704824,Kensington-Cedar Cottage
Panago Pizza,1386 Nanaimo St,Pizza,49.272479,-123.0561534,Hastings-Sunrise
Nice Shoes,3568 Fraser St,Shoe store,49.2531601,-123.0896153,Kensington-Cedar Cottage
Our Lady of Fatima Portuguese Parish,1423 E 13th Ave,Catholic church,49.2589651,-123.0747541,Kensington-Cedar Cottage
Pizza Hut,3425 Main St,Pizza,49.2544611,-123.1012989,Riley Park
Vancouver Cohousing,1733 E 33rd Ave,Apartment complex,49.2402866,-123.0696051,Kensington-Cedar Cottage
Panago Pizza,2928 Main St,Pizza,49.258807,-123.1008782,Mount Pleasant
