name,address,cuisine,lat,lng,region
Thai Basil Restaurant,3271 W Broadway,Thai,49.2644159,-123.1772831,Kitsilano
Kibune Sushi Restaurant,1508 Yew St,Japanese,49.2723871,-123.1548029,Kitsilano
Gyo Para Gyoza & Ramen Bar,2120 W Broadway,Japanese,49.2637073,-123.1534552,Kitsilano
Al Basha,1937 Cornwall Ave,Halal,49.2726108,-123.1485271,Kitsilano
Noodlebox,1867 W 4th Ave,Asian,49.2683131,-123.1471669,Kitsilano
Platform 7 Coffee,2300 W Broadway,Takeout Restaurant,49.26363449999999,-123.1579133,Kitsilano
Viva Cafe & Bakery,1555 Yew St,Cafe,49.272037,-123.1551658,Kitsilano
Indian Oven,2006 W 4th Ave,Indian,49.2678849,-123.1506642,Kitsilano
Yagger's Kitsilano Restaurant,2884 W Broadway,Sports bar,49.2638702,-123.169692,Kitsilano
Evelyn's Cafe & Bistro,2176 W Broadway,Bistro,49.2636815,-123.154618,Kitsilano
Yagoto Sushi,2180 W Broadway,Japanese,49.2636627,-123.1546171,Kitsilano
Akbar's Own Indian Restaurant,1905 W Broadway,Indian,49.2640234,-123.1484033,Kitsilano
Pure Delight Café,3236 W Broadway,Vietnamese,49.2640653,-123.1766864,Kitsilano
Irori Sushi,3692 W 4th Ave,Japanese,49.2683828,-123.1853562,Kitsilano
Green Leaf Sushi,3416 W Broadway,Japanese,49.264136,-123.180152,Kitsilano
Pho Japolo,2807 W Broadway,Pho,49.2643858,-123.1686467,Kitsilano
delhi6 Indian bistro,1766 W 7th Ave,Indian,49.2652347,-123.1449676,Fairview
Jolly's Indian Bistro,2928 W 4th Ave,Indian,49.268272,-123.1707281,Kitsilano
Handi Grill,3618 W Broadway,Indian,49.2642143,-123.1840813,Kitsilano
Unchai Restaurant,2351 Burrard St,Thai,49.2650115,-123.1459642,Kitsilano
Uncle Fatih's Pizza - KITSLANO,2778 W Broadway,Pizza,49.2639585,-123.1677051,Kitsilano
Ajiya Sushi,1822 W 4th Ave,Japanese,49.267819,-123.1462231,Kitsilano
Donair Dude,3209 W Broadway,Fast Food,49.26433400000001,-123.176389,Kitsilano
Z&W Shanghai Kitchen 龙餐馆 - 龍上海菜,2126 W Broadway,Shanghainese,49.263687,-123.1535823,Kitsilano
Rajio Japanese Public House,3763 W 10th Ave,Izakaya,49.2636263,-123.1871358,West Point Grey
The hoke poke,1834 W 4th Ave,Hawaiian,49.2678911,-123.1465334,Kitsilano
Mamalee,3144 W Broadway,Malaysian,49.26407440000001,-123.1750357,Kitsilano
Freshslice Pizza,2083 Alma St #230,Pizza,49.2681947,-123.1859178,West Point Grey
Papaya Hut Restaurant,2435 Burrard St,Thai,49.2641591,-123.1459617,Kitsilano
Coppertank Grill,3162 W Broadway,Grill,49.2640026,-123.1753383,Kitsilano
Panne Rizo Gluten Free Bakery,1939 Cornwall Ave,Bakery,49.2726649,-123.1486586,Kitsilano
Dairy Queen,2601 Broadway W,Fast Food,49.2642205,-123.1648956,Kitsilano
Yu Noodle House,2445 Burrard St,Chinese Noodles,49.2640931,-123.1460681,Kitsilano
Subway,3090 W Broadway St Unit 3,Sandwich,49.2640154,-123.1737889,Kitsilano
Domino's Pizza,2958 Broadway W,Pizza,49.2639972,-123.1713726,Kitsilano
La Baguette et Compagnie,3273 W Broadway,Bakery,49.264415,-123.1772303,Kitsilano
The Stable House Bistro,1520 W 13th Ave,Bistro,49.259699,-123.139316,Fairview
Cartems Donuts,3040 W Broadway,Donuts,49.2640281,-123.1728983,Kitsilano
Strike破店,3217 W Broadway,Asian,49.2643567,-123.1765489,Kitsilano
Triple O's,1881 Cornwall Ave,Hamburger,49.2727768,-123.1473684,Kitsilano
Mi Mary's Noodle and Liquor Bar 河南烩面,3188 Macdonald St,Chinese,49.2579641,-123.1682216,Kitsilano
Lin Chinese Cuisine and Tea House,1537 W Broadway,Chinese,49.26377309999999,-123.1397224,Fairview
Napoletana,2576 Arbutus St,Pizza,49.2630191,-123.1527858,Kitsilano
Fresh Ideas Start Here,2959 W Broadway,Seafood,49.2643885,-123.1715941,Kitsilano
Trees Organic Coffee Kitsilano,2655 Arbutus St,Coffee store,49.2623654,-123.153205,Kitsilano
Carlos O'Bryan's Neighborhood Pub,1774 W 7th Ave,Irish pub,49.265325,-123.1452,Fairview
STORM CITY COFFEE,3403 W Broadway,Coffee shop,49.2644087,-123.1801756,Kitsilano
Café Salade de Fruits,1555 W 7th Ave,French,49.26559659999999,-123.1400696,Fairview
McDonald's,2391 W 4th Ave,Fast Food,49.2683903,-123.1594164,Kitsilano
Caffé W,3646 W Broadway,Cafe,49.2642173,-123.1847424,Kitsilano
Glory Juice Co.,2186 W 4th Ave,Juice,49.2686151,-123.1846764,Kitsilano
Subway,1807 Burrard St #101,Sandwich,49.2696547,-123.1460958,Kitsilano
Mazuya Sushi Restaurant,2355 Burrard St,Japanese,49.265004,-123.145892,Kitsilano
Ancora Waterfront Dining and Patio - False Creek,1600 Howe St #2,Seafood,49.2738114,-123.1325984,Downtown
McDonald's,3308 W Broadway,Fast Food,49.2640213,-123.1781943,Kitsilano
Minami,1118 Mainland St,Japanese,49.2752011,-123.1207259,Downtown
Joe Fortes Seafood & Chop House,777 Thurlow St,Seafood,49.2849406,-123.1247733,West End
Peaceful Restaurant,532 W Broadway #110,Chinese,49.2630874,-123.1160779,Fairview
Blue Water Cafe,1095 Hamilton St,Seafood,49.276155,-123.1211291,Downtown
Le Crocodile,909 Burrard St #100,French,49.2823018,-123.1249281,West End
Cioppino's Mediterranean Grill,1133 Hamilton St,Mediterranean,49.2757752,-123.121939,Downtown
Plaisir Sucré,2668 Arbutus St,Bakery,49.262238,-123.1528213,Kitsilano
Davie Dosa Company,1235 Davie St,Indian,49.282163,-123.133735,West End
7seas Fish Market on Fourth,2328 W 4th Ave,Seafood,49.2680209,-123.1582218,Kitsilano
Chewies Steam & Oyster Bar - Coal Harbour,1055 W Hastings St,Oyster Bar,49.2877332,-123.1182842,Downtown
Thomas Haas,2539 W Broadway,Dessert,49.2641781,-123.1633024,Kitsilano
Gyu-Kaku Japanese BBQ,950 W Broadway #201,Yakiniku,49.2632584,-123.1257975,Fairview
Miku Vancouver,200 Granville St #70,Japanese,49.2868259,-123.112583,Downtown
Afghan Horsemen Restaurant,1833 Anderson St #202,Afghani,49.2693903,-123.1389283,Fairview
Cardero's Restaurant,1583 Coal Harbour Quay,Seafood,49.2916101,-123.1274816,Downtown
Burgoo,101-1100 Burrard St,Bistro,49.2798451,-123.1276538,Downtown
Guu with Garlic,1698 Robson St,Izakaya,49.2902019,-123.133953,West End
Royal Seoul House Restaurant,1215 W Broadway,Korean,49.2636516,-123.1318882,Fairview
Bacchus Restaurant & Lounge,845 Hornby St,European,49.2823626,-123.1228112,Downtown
Italian Kitchen,860 Burrard St,Italian,49.2824321,-123.1234913,Downtown
Cafe Medina,780 Richards St,Brunch,49.280408,-123.1168648,Downtown
Gyu-Kaku Japanese BBQ,888 Nelson St g3,Japanese,49.2800583,-123.1252306,Downtown
Four Olives Restaurant,4510 W 10th Ave,Greek,49.263669,-123.2095599,West Point Grey
Nuba in Yaletown,508 Davie St,Lebanese,49.2759072,-123.1246107,Downtown
Hy's Steakhouse & Cocktail Bar,637 Hornby St,Steak,49.2846711,-123.1193051,Downtown
Tavola,1829 Robson St,Italian,49.2919048,-123.1356847,West End
Bridges Restaurant,1696 Duranleau St,Seafood,49.272817,-123.1364204,Fairview
Burgoo,4434 W 10th Ave,Bistro,49.2636512,-123.2071521,West Point Grey
Botanist,1038 Canada Pl,Pacific Northwest,49.2880938,-123.1165232,Downtown
Freshslice Pizza,2418 Granville St,Pizza,49.2642232,-123.1382236,Fairview
Rain or Shine Ice Cream,1926 W 4th Ave,Ice Cream,49.267893,-123.148713,Kitsilano
Deacon's Corner,101 Main St,Diner,49.2839947,-123.099882,Downtown
Siegel's Bagels,1883 Cornwall Ave,Bagels,49.272701,-123.1473384,Kitsilano
Beyond Bread,3686 W 4th Ave,Bakery,49.2684702,-123.1852714,Kitsilano
Frankie's Italian Kitchen & Bar,765 Beatty St,Southern Italian,49.2781484,-123.1134225,Downtown
Jitters Caffe,1966 W 4th Ave,Cafe,49.2679326,-123.1494249,Kitsilano
Gotham Steakhouse & Cocktail Bar,615 Seymour St,Steak,49.2828825,-123.1159646,Downtown
Tasty Indian Bistro | Yaletown,1261 Hamilton St,Indian,49.2742853,-123.1239474,Downtown
Arbutus Coffee,2200 Arbutus St,Cafe,49.2662302,-123.1526576,Kitsilano
Papa John's Pizza,Store #10392 2030 Alma St,Pizza,49.26835939999999,-123.185491,Kitsilano
Nuba in Gastown,207 W Hastings St,Takeout Restaurant,49.28278599999999,-123.1097021,Downtown
Robba da Matti,1127 Mainland St,Italian,49.2754729,-123.1213374,Downtown
Wildebeest,120 W Hastings St,Pacific Northwest,49.2819194,-123.1080066,Downtown
Panago Pizza,2905 W Broadway,Pizza,49.2642903,-123.1705284,Kitsilano
Pizza Hut,1829 W 4th Ave,Pizza,49.2682212,-123.1463332,Kitsilano
Terra Breads,2380 W 4th Ave,Bakery,49.26803899999999,-123.1592661,Kitsilano
Marutama Ra-men Canada / Westend,780 Bidwell St,Japanese,49.2905691,-123.1333952,West End
East is East,4433 Main St,Organic,49.2453531,-123.1014848,Riley Park
Bao Bei,163 Keefer St,Chinese,49.2796534,-123.1006157,Downtown
Burgoo,3096 Main St,Bistro,49.2576348,-123.1008393,Mount Pleasant
L'Abattoir,217 Carrall St,Pacific Northwest,49.2831234,-123.1044431,Downtown
Como Taperia,201 E 7th Ave,Spanish,49.2647398,-123.1006238,Mount Pleasant
Stepho's Souvlaki Greek Taverna,1124 Davie St,Greek,49.2806316,-123.1321013,West End
Cafe Il Nido,780 Thurlow St,Italian,49.28463139999999,-123.1242731,West End
Phnom Penh Restaurant,244 E Georgia St,Cambodian,49.2783154,-123.0981947,Strathcona
Aphrodite's Organic Pie Shop,3598 W 4th Ave,Pie shop,49.2684732,-123.1834864,Kitsilano
Uno Gelato,2579 W Broadway,Ice Cream,49.2641603,-123.1641623,Kitsilano
Mangos Lounge,1180 Howe St,Mexican,49.2782904,-123.1260684,Downtown
Marcello Ristorante & Pizzeria,1404 Commercial Dr,Italian,49.2720501,-123.0694232,Grandview-Woodland
Sweet Obsession,2611 W 16th Ave,Cake shop,49.2578712,-123.1651783,Kitsilano
Kissa Tanto,263 E Pender St,Fusion restaurant,49.2806451,-123.0981172,Strathcona
Paradiso Italian Gelato,1520 Yew St,Ice Cream,49.2721881,-123.154819,Kitsilano
The Cove Neighbourhood Pub,3681 W 4th Ave,Pub,49.2688197,-123.1852077,Kitsilano
Guu Davie,1239 Davie St,Izakaya,49.2823917,-123.1336009,West End
Ebisu On Robson,827 Bute St,Japanese,49.2858585,-123.1274769,West End
Famoso Neapolitan Pizzeria - Commercial Drive,1380 Commercial Dr,Pizza,49.2722609,-123.0692191,Grandview-Woodland
House Of Dosas,1391 Kingsway,Indian,49.250466,-123.0763303,Kensington-Cedar Cottage
Hu Tong Kao Ya,2942 W Broadway,Chinese,49.2638571,-123.1712447,Kitsilano
Ugly Dumpling,1590 Commercial Dr,Asian,49.2706489,-123.0694667,Grandview-Woodland
Honey Salt,39 Smithe St,Family-friendly,49.27537419999999,-123.1128477,Downtown
Peaceful Restaurant,602 Seymour St,Chinese,49.28282,-123.1154086,Downtown
Blowfish Sushi & Japanese Food,2828 E Hastings St #107,Japanese,49.280817,-123.0459715,Hastings-Sunrise
Zakkushi Dining on Main,4075 Main St,Izakaya,49.2490989,-123.1015353,Riley Park
Beaucoup Bakery,2150 Fir St,Bakery,49.2664597,-123.1407911,Fairview
Peaceful Restaurant,3320 Kingsway,Chinese,49.2333626,-123.0348768,Killarney
Thierry Alberni,1059 Alberni St,Dessert shop,49.2848765,-123.1226288,West End
Lee's Donuts,1689 Johnston St,Donuts,49.2727014,-123.1352146,Fairview
Purdys Chocolatier,2705 Granville St,Chocolate shop,49.2616121,-123.1388328,Fairview
The Living Room,654 Nelson St,Bar,49.2789643,-123.1228775,Downtown
Fifth Avenue Cinemas,2110 Burrard St,Movie theater,49.2668376,-123.1453834,Fairview
Tim Kee Kitchen Cantonese & Szechuan Cuisine,2365 Burrard St,Sichuan,49.2649321,-123.1458967,Kitsilano
