name,address,cuisine,lat,lng,region
España Restaurant,1118 Denman St,Spanish,49.2880552,-123.1404114,West End
Kirin Restaurant,1172 Alberni St,Chinese,49.286305,-123.1255378,West End
Thida Thai Restaurant,1193 Davie St,Thai,49.2817776,-123.1329753,West End
Triple O's,800 Griffiths Way,Fast Food,49.2777744,-123.1085205,Downtown
Marutama Ra-men Canada / Westend,780 Bidwell St,Japanese,49.2905691,-123.1333952,West End
McDonald's,275 Robson St #211,Fast Food,49.2788171,-123.1154121,Downtown
Dae Ji,519 Dunsmuir St,Korean,49.2826601,-123.11472,Downtown
Breka Bakery & Café (Davie,855 Davie St,Bakery,49.2784376,-123.1278992,Downtown
McDonald's,200 Burrard St Unit 5 Waterfront Centre,Fast Food,49.2876106,-123.1150993,Downtown
Dynasty Seafood Restaurant,108-777 W Broadway,Chinese,49.2637681,-123.1216281,Fairview
Tavola,1829 Robson St,Italian,49.2919048,-123.1356847,West End
Heirloom Vegetarian Restaurant,1509 W 12th Ave,Vegetarian,49.2609126,-123.1391689,Fairview
Japadog,899 Burrard St,Hot Dog Stand,49.2822782,-123.1247563,West End
Au Comptoir,2278 W 4th Ave,French,49.2679582,-123.1570401,Kitsilano
Bridges Restaurant,1696 Duranleau St,Seafood,49.272817,-123.1364204,Fairview
Cazba Express,Granville St,Middle Eastern,49.2454569,-123.1392135,Shaughnessy
Tojo's Restaurant,1133 W Broadway,Japanese,49.2636964,-123.1297159,Fairview
delhi6 Indian bistro,1766 W 7th Ave,Indian,49.2652347,-123.1449676,Fairview
Bishop's,2183 W 4th Ave,Pacific Northwest,49.2683236,-123.1547032,Kitsilano
Panago Pizza,1267 Pacific Blvd,Pizza,49.2737585,-123.1232841,Downtown
Hook Seabar,1210 Denman St,Seafood,49.286879,-123.141935,West End
Gyu-Kaku Japanese BBQ,950 W Broadway #201,Yakiniku,49.2632584,-123.1257975,Fairview
Afghan Horsemen Restaurant,1833 Anderson St #202,Afghani,49.2693903,-123.1389283,Fairview
Peaceful Restaurant,532 W Broadway #110,Chinese,49.2630874,-123.1160779,Fairview
Maenam,1938 W 4th Ave,Thai,49.2678675,-123.1488949,Kitsilano
Guu Davie,1239 Davie St,Izakaya,49.2823917,-123.1336009,West End
Marcello Ristorante & Pizzeria,1404 Commercial Dr,Italian,49.2720501,-123.0694232,Grandview-Woodland
Osteria Savio Volpe,615 Kingsway,Italian,49.2574913,-123.0909344,Mount Pleasant
Khaghan Restaurant Downtown,851 Denman St,Persian,49.2907992,-123.1368123,West End
The Liberty Distillery,1494 Old Bridge St,Distillery,49.270394,-123.134551,Fairview
JAPADOG (Waterfront Station,600 W Cordova St,Hot Dog Stand,49.2850323,-123.1115876,Downtown
Bandidas Taqueria,2781 Commercial Dr,Vegetarian,49.259773,-123.0700275,Kensington-Cedar Cottage
Les Faux Bourgeois,663 E 15th Ave,French,49.2573518,-123.0896297,Mount Pleasant
Dinesty Dumpling House,1719 Robson St,Chinese,49.2907799,-123.1340727,West End
Italia Bella Bar & Grill,215 Kingsway,Italian,49.26165719999999,-123.0980671,Mount Pleasant
BiBo Pizzeria con Cucina,1835 W 4th Ave,Pizza,49.2682628,-123.1465315,Kitsilano
Triple O's Bentall Center,1055 Dunsmuir St Unit 407B,Fast Food,49.2864943,-123.1214363,Downtown
Bar One,1088 Burrard St North Tower Lobby,Bar,49.2801681,-123.1271342,Downtown
Burdock & Co,2702 Main St,Small Plates,49.260986,-123.100708,Mount Pleasant
The Acorn Restaurant,3995 Main St,Vegetarian,49.2495953,-123.1013533,Riley Park
Ugly Dumpling,1590 Commercial Dr,Asian,49.2706489,-123.0694667,Grandview-Woodland
Purebread,159 W Hastings St,Bakery,49.2825319,-123.1090594,Downtown
Freshii,561 W Broadway,Health Food,49.2634909,-123.1170326,Fairview
Toshi Sushi,181 E 16th Ave,Japanese,49.25671029999999,-123.1019284,Mount Pleasant
Revolver,325 Cambie St,Cafe,49.283191,-123.1094521,Downtown
Burger King,612 W Pender St,Fast Food,49.2841199,-123.1142664,Downtown
Via Tevere Pizzeria,1190 Victoria Dr,Pizza,49.2738774,-123.0653991,Grandview-Woodland
Jamjar Canteen,2290 Commercial Dr,Lebanese,49.264293,-123.0695535,Grandview-Woodland
The Fish Counter,3825 Main St,Seafood,49.2507804,-123.1012704,Riley Park
Gillaneh Grill House,1072 Denman St,Persian,49.2884421,-123.1396485,West End
Thierry Alberni,1059 Alberni St,Dessert shop,49.2848765,-123.1226288,West End
The Arbor Restaurant,3941 Main St,Vegetarian,49.24995089999999,-123.101352,Riley Park
Zeitoon Restaurant,1795 Pendrell St,Persian,49.28794260000001,-123.1404572,West End
Robba da Matti,Powell St,Italian,49.2827482,-123.0843227,Strathcona
El Camino's,3250 Main St,Latin American,49.25617039999999,-123.1010147,Riley Park
MeeT on Main,4288 Main St,Vegetarian,49.246713,-123.1008309,Riley Park
Pink Peppercorn Seafood House,1485 Kingsway,Seafood,49.2493907,-123.0736372,Kensington-Cedar Cottage
Neptune Chinese Kitchen 鳳鳴粥麵,1136 Alberni St,Chinese,49.2857633,-123.1247303,West End
East is East,4433 Main St,Organic,49.2453531,-123.1014848,Riley Park
Nammos Estiatorio,3980 Fraser St,Greek,49.2494546,-123.0898053,Kensington-Cedar Cottage
Anh and Chi,3388 Main St,Vietnamese,49.2549852,-123.1008596,Riley Park
The Shameful Tiki Room,4362 Main St,Polynesian restaurant,49.2461036,-123.1010655,Riley Park
Triple O's Science World,1455 Quebec St #55,Fast Food,49.272298,-123.1020829,Mount Pleasant
