name,address,cuisine,lat,lng,region
Café Salade de Fruits,1555 W 7th Ave,French,49.26559659999999,-123.1400696,Fairview
Shizenya Restaurant on Broadway,1333 W Broadway #160,Japanese,49.2638726,-123.1342629,Fairview
White Spot Oakridge,613 650 W 41st Ave A,Family-friendly,49.2333095,-123.1175731,Oakridge
City 1 Cafe,954 W King Edward Ave,Singaporean,49.2483912,-123.1254967,South Cambie
Masa Japanese Restaurant Vancouver,1418 W Broadway,Japanese,49.26334199999999,-123.1368041,Fairview
Sushivan,2566 Granville St,Japanese,49.26296319999999,-123.1383187,Fairview
Raga Restaurant,1177 W Broadway,Indian,49.2637614,-123.1305469,Fairview
Unchai Restaurant,2351 Burrard St,Thai,49.2650115,-123.1459642,Kitsilano
Osaka Teppanyaki,1788 W Broadway #103,Seafood,49.26346520000001,-123.1452407,Fairview
Raisu,2340 W 4th Ave,Japanese,49.26801649999999,-123.158373,Kitsilano
Gyu-Kaku Japanese BBQ,950 W Broadway #201,Yakiniku,49.2632584,-123.1257975,Fairview
Dynasty Seafood Restaurant,108-777 W Broadway,Chinese,49.2637681,-123.1216281,Fairview
Yagoto Sushi,2180 W Broadway,Japanese,49.2636627,-123.1546171,Kitsilano
Grand Honour Restaurant 阿一鲍翅,5701 Granville St B1,Cantonese,49.2341451,-123.140103,Kerrisdale
Samurai Sushi House,5888 Cambie St,Japanese,49.2318904,-123.1159603,Oakridge
China Lan Lanzhou Beef Noodle,5555 West Blvd,Chinese Noodles,49.2360333,-123.1557741,Arbutus-Ridge
Sushi TonTon,4018 Cambie St,Japanese,49.2498517,-123.1150166,Riley Park
Lin Chinese Cuisine and Tea House,1537 W Broadway,Chinese,49.26377309999999,-123.1397224,Fairview
Tojo's Restaurant,1133 W Broadway,Japanese,49.2636964,-123.1297159,Fairview
Temaki Sushi,2156 W Broadway,Japanese,49.26356149999999,-123.153939,Kitsilano
Landmark Hotpot House,4023 Cambie St,Chinese,49.2498405,-123.1155811,South Cambie
Toshi Sushi,181 E 16th Ave,Japanese,49.25671029999999,-123.1019284,Mount Pleasant
Vij's Restaurant,3106 Cambie St,Indian,49.2575375,-123.1147883,Mount Pleasant
Chef Hung Taiwanese Beef Noodle,2028 W 41st Ave,Taiwanese,49.2344053,-123.1529635,Kerrisdale
Yuwa Japanese Cuisine,2775 W 16th Ave,Japanese,49.2579886,-123.1678342,Kitsilano
Mangia Cucina & Bar,2211 Manitoba St,Italian,49.265396,-123.1069483,Mount Pleasant
The Fish Counter,3825 Main St,Seafood,49.2507804,-123.1012704,Riley Park
Peaceful Restaurant,532 W Broadway #110,Chinese,49.2630874,-123.1160779,Fairview
Fiore Famiglia,2603 W 16th Ave,Italian,49.2578287,-123.1651169,Kitsilano
Paul's Omelettery Restaurant,2211 Granville St,Breakfast,49.2659984,-123.1387561,Fairview
Hokkaido Ramen Santouka,558 W Broadway,Japanese,49.2630882,-123.1168634,Fairview
Chickpea Restaurant,4298 Main St,Vegan,49.2465536,-123.1010436,Riley Park
Sushi 7,3488 Cambie St,Japanese,49.25417290000001,-123.1148366,Riley Park
Bob Likes Thai Food,1521 W Broadway,Thai,49.2637902,-123.1393566,Fairview
Ridge Garden Restaurant,4009 Macdonald St,Chinese,49.2508491,-123.1679997,Arbutus-Ridge
La Buca Restaurant,4025 Macdonald St,Italian,49.2506204,-123.1679983,Arbutus-Ridge
East Is East,3035 W Broadway,Afghani,49.2643887,-123.1726934,Kitsilano
delhi6 Indian bistro,1766 W 7th Ave,Indian,49.2652347,-123.1449676,Fairview
Gyo Para Gyoza & Ramen Bar,2120 W Broadway,Japanese,49.2637073,-123.1534552,Kitsilano
The Vancouver Fish Company,1517 Anderson St,Seafood,49.2705997,-123.1365764,Fairview
MeeT on Main,4288 Main St,Vegetarian,49.246713,-123.1008309,Riley Park
Hawkers Delight Deli,4127 Main St,Malaysian,49.2483626,-123.101467,Riley Park
The Acorn Restaurant,3995 Main St,Vegetarian,49.2495953,-123.1013533,Riley Park
Novo Pizzeria & Wine Bar,2118 Burrard St,Italian,49.2666178,-123.1454221,Fairview
Iki Japanese Restaurant,2756 W Broadway,Japanese,49.26385459999999,-123.1674147,Kitsilano
Rocky Mountain Flatbread Main Street,4186 Main St,Pizza,49.2478042,-123.1007361,Riley Park
Saku Broadway,548 W Broadway,Japanese,49.26310059999999,-123.1166394,Fairview
Ancora Waterfront Dining and Patio - False Creek,1600 Howe St #2,Seafood,49.2738114,-123.1325984,Downtown
Sushi California,388 W Broadway,Japanese,49.2630257,-123.1124925,Mount Pleasant
Sushi Dragon,614 W Broadway,Japanese,49.2630952,-123.1182667,Fairview
Szechuan Chili,804 W 6th Ave,Sichuan,49.265607,-123.121984,Fairview
Cambie Vietnamese Restaurant,4136 Main St,Vietnamese,49.24832550000001,-123.1008158,Riley Park
Chipotle Mexican Grill,532 Broadway W Unit 100,Mexican,49.2630941,-123.116148,Fairview
Tokyo John Sushi,3365 Cambie St,Japanese,49.2554431,-123.1153495,South Cambie
Sushi Mania,3851 Main St,Japanese,49.2506311,-123.1013081,Riley Park
Lok's Chinese Restaurant,2436 W 41st Ave,Chinese,49.234479,-123.1618424,Kerrisdale
Yolks,546 W Broadway,Breakfast,49.26311159999999,-123.1165845,Fairview
Sushi Mura,6485 Oak St,Japanese,49.2268452,-123.1287853,Oakridge
Ro Sushi Japanese Bistro,678 W Broadway,Asian,49.2631001,-123.1192423,Fairview
East is East,4433 Main St,Organic,49.2453531,-123.1014848,Riley Park
Sunshine Diner,2649 W Broadway,Diner,49.2642347,-123.1654094,Kitsilano
Tao's Kitchen,5701 Granville St #110,Chinese,49.2339553,-123.1399271,Kerrisdale
Sophie's Cosmic Cafe,2095 W 4th Ave,Diner,49.2682476,-123.1526039,Kitsilano
Tony's Fish & Oyster Cafe,1511 Anderson St,Seafood,49.2707061,-123.1364206,Fairview
Freshslice Pizza,2418 Granville St,Pizza,49.2642232,-123.1382236,Fairview
Budgies Burritos,44 Kingsway,Vegetarian,49.263639,-123.1004686,Mount Pleasant
New Chong Qing Restaurant,2044 W 41st Ave,Chinese,49.2344122,-123.1533619,Kerrisdale
Simply Delicious Restaurant & Bar,4316 Main St,Asian,49.2464954,-123.1010225,Riley Park
Tera V Burger,2961 W Broadway,Fast Food,49.2642995,-123.1717091,Kitsilano
White Spot Kitsilano,2518 W Broadway,Family-friendly,49.263791,-123.1632683,Kitsilano
Jitlada Thai Restaurant,118 W 6th Ave,Thai,49.265512,-123.1075603,Mount Pleasant
The Shameful Tiki Room,4362 Main St,Polynesian restaurant,49.2461036,-123.1010655,Riley Park
Zakkushi Dining on Main,4075 Main St,Izakaya,49.2490989,-123.1015353,Riley Park
Anh and Chi,3388 Main St,Vietnamese,49.2549852,-123.1008596,Riley Park
The Wallflower,2420 Main St,Diner,49.2635552,-123.1007275,Mount Pleasant
Sawasdee Thai Restaurant,4250 Main St,Thai,49.2470563,-123.1008276,Riley Park
Nuba in Kitsilano,3116 W Broadway,Takeout Restaurant,49.2639376,-123.1745701,Kitsilano
Burgoo,3096 Main St,Bistro,49.2576348,-123.1008393,Mount Pleasant
Dylan's,561 W 57th Ave,Lunch,49.21942550000001,-123.1180213,Oakridge
Banana Leaf Broadway & Willow,820 W Broadway,Malaysian,49.2631202,-123.1224844,Fairview
The Arbor Restaurant,3941 Main St,Vegetarian,49.24995089999999,-123.101352,Riley Park
Martini's Whole Wheat Pizza,151 Broadway W,Pizza,49.26322649999999,-123.1082126,Mount Pleasant
Pokedoki - Poke,693 W Broadway,Hawaiian,49.2634971,-123.1195716,Fairview
Royal Seoul House Restaurant,1215 W Broadway,Korean,49.2636516,-123.1318882,Fairview
McDonald's,2095 W 41st Ave,Fast Food,49.2349143,-123.1548416,Shaughnessy
Kuma Japanese Restaurant,Dunbar St,Japanese,49.249012,-123.185207,Dunbar-Southlands
Minato Sushi Restaurant (Vancouver BC,1001 W Broadway #102,Japanese,49.2636471,-123.1270408,Fairview
Mr. Red Cafe,2680 W Broadway,Vietnamese,49.2638617,-123.1658286,Kitsilano
A&W Canada,6491 Oak St,Hamburger,49.22676269999999,-123.1289195,Oakridge
Akbar's Own Indian Restaurant,1905 W Broadway,Indian,49.2640234,-123.1484033,Kitsilano
Moderne Burger,865 W Broadway,Hamburger,49.2635355,-123.1233966,Fairview
Peninsula (Oakridge) Seafood Restaurant,650 W 41st Ave,Seafood,49.2320456,-123.1186835,Oakridge
A&W Canada,777 W Broadway,Hamburger,49.2635975,-123.1213494,Fairview
Tandoori Fusion,2872 W Broadway,Indian,49.2639536,-123.169567,Kitsilano
Olympia Pizza Kits,3205 W Broadway,Pizza,49.2643345,-123.1760455,Kitsilano
Happy Lamb Hot Pot Vancouver 快乐小羊,1788 W Broadway,Chinese,49.26344470000001,-123.1454275,Fairview
Lucy's Eastside Diner,2708 Main St,Diner,49.2608828,-123.1008169,Mount Pleasant
The Basic,1031 Davie St,Breakfast,49.2797502,-123.1299447,West End
A&W Canada,650 W 41st Ave W,Hamburger,49.2320456,-123.1186835,Oakridge
Shanghai Lu Restaurant,705 W Broadway,Shanghainese,49.26361259999999,-123.1200751,Fairview
Tropika,2975 Cambie St,Malaysian,49.2589021,-123.1153024,Fairview
Papaya Hut Restaurant,2435 Burrard St,Thai,49.2641591,-123.1459617,Kitsilano
Slickity Jim's Chat 'n' Chew,3475 Main St,Breakfast,49.2540235,-123.1010613,Riley Park
Thai Away Home,3315 Cambie St,Thai,49.2557391,-123.1153778,South Cambie
Boiling Point,4148 Main St,Chinese,49.2482504,-123.1008849,Riley Park
Bob Likes Thai Food.,3755 Main Street @ E 21st Ave,Thai,49.2513423,-123.101333,Riley Park
Pho Japolo,2807 W Broadway,Pho,49.2643858,-123.1686467,Kitsilano
Deacon's Corner Kits,3189 W Broadway,Diner,49.2643674,-123.1757517,Kitsilano
Subway,3890 Oak St,Sandwich,49.25094379999999,-123.1270301,South Cambie
