name,address,cuisine,lat,lng,region
Chopped Leaf,488 Robson St,Salad,49.279823,-123.1178853,Downtown
Cibo Trattoria,900 Seymour St,Italian,49.2793994,-123.1204307,Downtown
Cioppino's Mediterranean Grill,1133 Hamilton St,Mediterranean,49.2757752,-123.121939,Downtown
Congee Noodle Delight,88 W Pender St,Chinese,49.2804064,-123.1069714,Downtown
Copper Branch,280 Nelson St,Vegan,49.2763873,-123.1188118,Downtown
Copper Chimney Restaurant - Indian Grill & Bar,567 Hornby St,Indian,49.2853097,-123.1182573,Downtown
Coquille,181 Carall Street,Seafood,49.2837862,-123.1044645,Downtown
Crave India,1019 Granville St.,Indian,49.279099,-123.1235367,Downtown
CrÃªpe Delicious,595 595 Burrard Street #502 inside Bentall Centre Tower III Vancouver BC V7X 1J1 502 Burrard St #502,Creperie,49.2860303,-123.1195685,Downtown
Curry Fusion,542 Robson St,Indian,49.2802354,-123.1183171,Downtown
DALINA,687 Main St,Cafe,49.2787627,-123.1003603,Downtown
DD MAU Chinatown,145 E Pender St,Vietnamese,49.2805781,-123.1008037,Downtown
Dae Ji,519 Dunsmuir St,Korean,49.2826601,-123.11472,Downtown
De Dutch,1055 Canada Pl #60,Brunch,49.2886624,-123.1168056,Downtown
Deacon's Corner,101 Main St,Diner,49.2839947,-123.099882,Downtown
Delicious Pho,255 Robson St,Vietnamese,49.2786512,-123.115353,Downtown
Devil's Elbow Ale and Smoke House,562 Beatty St,BBQ,49.2802264,-123.1098262,Downtown
Di Beppe Restaurant,8 W Cordova St,Italian,49.282365,-123.104637,Downtown
Eat Chicken Wraps,800 Howe Street,Fast Food,49.2819092,-123.1208845,Downtown
Ebar,799 Robson Street,Cafe,49.2819563,-123.120054,Downtown
Edo Japan,CF Pacific Centre 701 W Georgia St,Fast Food,49.2833319,-123.1183909,Downtown
Einstein Wrap House,516 Abbott St,Falafel,49.2806226,-123.1074519,Downtown
Elisa,1109 Hamilton St,Steak,49.2759238,-123.1214577,Downtown
Elysian Coffee (Burrard & Helmcken,1100 Burrard St,Coffee,49.2798451,-123.1276538,Downtown
Famous Wok,200 Burrard St,Chinese,49.2876106,-123.1150993,Downtown
Fanny Bay Oyster Bar,762 Cambie St,Seafood,49.2786079,-123.1141059,Downtown
Faubourg Paris,769 Hornby St,Cafe,49.2830662,-123.1214307,Downtown
Field & Social,415 Dunsmuir St,Salad,49.2820832,-123.1136857,Downtown
Finchâs Tea & Coffee House,353 W Pender St,Sandwich,49.2827746,-123.1116823,Downtown
Firecrust Neapolitan Pizzeria,808 Davie St,Fast Food,49.2777222,-123.1278294,Downtown
Five Guys,635 Robson St,Fast Food,49.2810806,-123.119066,Downtown
Five Sails Restaurant,999 Canada Pl,Continental,49.2886946,-123.1111906,Downtown
Frankie's Italian Kitchen & Bar,765 Beatty St,Italian,49.2781484,-123.1134225,Downtown
Fresh Donair,1009 Granville St,Fast Food,49.2792049,-123.123509,Downtown
Fresh Sushi,909 Expo Blvd.,Japanese,49.2756851,-123.1154129,Downtown
Freshii,1291 Howe St,Health Food,49.2769971,-123.1286647,Downtown
Freshii,1185 W Georgia St,Health Food,49.2872573,-123.1247192,Downtown
Freshslice Pizza,663 Abbott St,Fast Food,49.2792139,-123.1078386,Downtown
Freshslice Pizza,549 W Pender St,Fast Food,49.2838187,-123.1131301,Downtown
Fritz European Fry House,718 Davie St,Fast Food,49.2773086,-123.1266618,Downtown
Frying Pan,505 Burrard St,Chicken,49.2866046,-123.118327,Downtown
Frying Pan Kitchen & Bar Gastown,60 W Cordova St,Canadian,49.2826445,-123.1060592,Downtown
Gallery CafÃ©,750 Hornby St,Cafe,49.2830077,-123.1208179,Downtown
Giardino Restaurant,1328 Hornby St,Tuscan,49.2769782,-123.1300609,Downtown
Glowbal,590 W Georgia St,Fusion,49.2811002,-123.1177713,Downtown
Golden Garden Vietnamese Cuisine,509 Main St,Vietnamese,49.2801171,-123.1001592,Downtown
Goldstone Bakery & Restaurant,139 Keefer St.,Chinese,49.2797519,-123.1009488,Downtown
Gotham Steakhouse & Cocktail Bar,615 Seymour St,Steak,49.2828825,-123.1159646,Downtown
Gringo,27 Blood Alley Sq,Mexican,49.2833607,-123.1053151,Downtown
Guanaco Salvadoran Cuisine food truck,Down town Vancouver,Salvadoran,49.281954,-123.1170744,Downtown
Guu Garden,M101 - 888 Nelson St,Japanese,49.2800364,-123.1252786,Downtown
Guu with Otokomae,375 Water St #105,Japanese,49.2847191,-123.1103983,Downtown
Gyoza Bar,622 W Pender St,Japanese,49.2841504,-123.114433,Downtown
Gyu-Kaku Japanese BBQ,888 Nelson St g3,Japanese,49.2800583,-123.1252306,Downtown
Ha Long Bay Restaurant,430 W Pender St,Vietnamese,49.2830164,-123.1127467,Downtown
Hai Phong Kitchen,186 Keefer Pl,Vietnamese,49.2796087,-123.108583,Downtown
Hakone Sushi,82 Keefer St.,Japanese,49.2792432,-123.1044569,Downtown
Hapa Izakaya Yaletown,1193 Hamilton St,Japanese,49.2751446,-123.1225872,Downtown
Haru Korean Kitchen,324 Cambie St,Korean,49.2829075,-123.1091588,Downtown
Heirs Pears,605 Nelson St,Health Food,49.2788773,-123.1221668,Downtown
HiFive,22 East Cordova,Sandwich,49.2822651,-123.1036529,Downtown
Holts CafÃ© Vancouver,Holt Renfrew Vancouver 737 Dunsmuir St,Canadian,49.2840148,-123.1165937,Downtown
Honey Salt,39 Smithe St,Family-friendly,49.2753742,-123.1128477,Downtown
Honjin Yaletown Sushi Restaurant,138 Davie St,Japanese,49.273145,-123.1210885,Downtown
Hubbub Sandwiches,859 Hornby St,Sandwich,49.2819932,-123.1230964,Downtown
Hy's Steakhouse & Cocktail Bar,637 Hornby St,Steak,49.2846711,-123.1193051,Downtown
Ignite Pizzeria Express,508 W Cordova St,Fast Food,49.284739,-123.111158,Downtown
Incognito Coffee,School Of Music 843 Seymour Street Atrium of VSO,Coffee,49.2803288,-123.1196634,Downtown
India Gate Restaurant,616 Robson St,Indian,49.2808576,-123.1194517,Downtown
Indian Delicacy,1130 W Pender St Unit 105,Indian,49.2874843,-123.1216047,Downtown
Indigo Age,436 Richard St,Vegetarian,49.283463,-123.1125294,Downtown
Italian Kitchen,860 Burrard St,Italian,49.2824321,-123.1234913,Downtown
JOEY Burrard,820 Burrard St,American,49.282606,-123.1231879,Downtown
JOS,1190 W Cordova St,Fast Food,49.2888993,-123.1222175,Downtown
Jako Sushi,656 Davie St,Japanese,49.2767858,-123.1259462,Downtown
Jam Cafe,556 Beatty St.,Breakfast,49.280155,-123.1095422,Downtown
Jinya Ramen Bar,541 Robson St.,Japanese,49.2803288,-123.1179083,Downtown
Johnnie Fox's Irish Snug,1033 Granville St,Irish,49.2789617,-123.1237552,Downtown
Johnny Rockets,755 Nelson St,Fast Food,49.2797997,-123.1235319,Downtown
Joyeaux CafÃ© & Restaurant,551 Howe St,Vietnamese,49.2848652,-123.1170502,Downtown
Juke,180 Keefer Street,Fast Food,49.2791047,-123.1007624,Downtown
Jules Bistro,216 Abbott St,French,49.2834427,-123.1064141,Downtown
Kaide Sushi Bar,1375 Richards St,Japanese,49.274238,-123.1270952,Downtown
Kamei Baru,990 Smithe St,Japanese,49.281905,-123.1241268,Downtown
Kingston Taphouse & Grille,755 Richards St,Grill,49.2808173,-123.1172019,Downtown
Koala Kebabs Donairs,519 West Pender,Falafel,49.2837542,-123.1130544,Downtown
Kobob Burger,1019 Main St,Korean,49.2754652,-123.1001595,Downtown
Kokoro Tokyo Mazesoba,551 Seymore St,Noodle,49.2834164,-123.1150628,Downtown
L'Abattoir,217 Carrall St,Pacific Northwest,49.2831234,-123.1044431,Downtown
La Cantina Tacos,722 Nelson St,Mexican,49.2794339,-123.1235357,Downtown
La Casita - Gastown,101 W Cordova St,Mexican,49.2831085,-123.1069497,Downtown
La Mezcaleria (Gastown),68 E Cordova St,Mexican,49.2821404,-123.1028426,Downtown
La Taqueria,322 W Hastings St,Mexican,49.282903,-123.1105901,Downtown
La Taqueria Pinche Taco Shop,586 Hornby Street,Mexican,49.2850412,-123.1178533,Downtown
La Terrazza,1088 Cambie St,Italian,49.2749917,-123.1186413,Downtown
Le Petit Belge,340 Robson St,Breakfast,49.2788987,-123.1164103,Downtown
Lift Bar Grill View - Downtown Vancouver,333 Menchion Mews,Grill,49.2936737,-123.1296952,Downtown
Little Saigon Yaletown,1263 Pacific Blvd,Vietnamese,49.2737966,-123.1232233,Downtown
Local Gastown,3 Alexander St,New American,49.2836149,-123.1040021,Downtown
Lost + Found,33 W Hastings St,Cafe,49.2818618,-123.1057791,Downtown
Lupo,869 Hamilton St,Italian,49.278193,-123.1173485,Downtown
Mangos Lounge,1180 Howe St,Mexican,49.2782904,-123.1260684,Downtown
Manoush'eh,620 Davie St.,Lebanese,49.2766788,-123.1256815,Downtown
Marutama Ra-men Canada Central Library,270 Robson St,Japanese,49.2785153,-123.1158076,Downtown
McDonald's,275 Robson St #211,Fast Food,49.2788171,-123.1154121,Downtown
Mean Poutine,718 Nelson S,Fast Food,49.2793909,-123.1234558,Downtown
Meat & Bread,1033 W Pender St,Sandwich,49.2873207,-123.1188383,Downtown
Meet in Gastown,12 Water St,Vegetarian,49.2834276,-123.1048588,Downtown
Meinhardt,Granville,Deli,49.2827291,-123.1207375,Downtown
Miku Vancouver,200 Granville St #70,Japanese,49.2868259,-123.112583,Downtown
Minami,1118 Mainland St,Japanese,49.2752011,-123.1207259,Downtown
Mink Chocolates Cafe,863 W Hastings St,Cafe,49.286592,-123.1152091,Downtown
Moltaqa,51 W Hastings,Moroccan,49.2820023,-123.1064116,Downtown
Momo Sushi,6-375 Water St,Japanese,49.284686,-123.110254,Downtown
Mosaic Grille & Bar,655 Burrard St,Grill,49.2853096,-123.1207679,Downtown
Mott 32 Vancouver,1161 W Georgia St,Chinese,49.2868699,-123.1241293,Downtown
Moxie's Grill & Bar,180 W Georgia St,Grill,49.2788916,-123.1130907,Downtown
Mr Greek Donair Town,1173 Granville St,Middle Eastern,49.277553,-123.1259781,Downtown
Nando's Davie & Howe (Downtown,828 Davie St,Chicken,49.2778637,-123.1276568,Downtown
Nelson the Seagull,315 Carrall St,Breakfast,49.2821489,-123.1044755,Downtown
Nero waffles,1002 Seymour St,Dessert,49.2782787,-123.1219729,Downtown
New Amsterdam Cafe,301 W Hastings,Cafe,49.2829108,-123.1099049,Downtown
New Town Bakery & Restaurant,148 E Pender St,Chinese,49.2803095,-123.1011943,Downtown
Nicli Antica Pizzeria,62 E Cordova St,Fast Food,49.2821792,-123.1028313,Downtown
Nightingale,1017 W Hastings St,Canadian,49.287432,-123.1175609,Downtown
Noodlebox,839 Homer St,Asian,49.2791466,-123.1177574,Downtown
Noodlebox,108 W Hastings St,Asian,49.2816859,-123.1077569,Downtown
Nuba in Gastown,207 W Hastings St,Health Food,49.282786,-123.1097021,Downtown
Nuba in Yaletown,508 Davie St,Lebanese,49.2759072,-123.1246107,Downtown
Number e food,1308 Burrard St,Sandwich,49.2777097,-123.1309215,Downtown
Numero Uno Pizza,708 Davie St,Fast Food,49.2772034,-123.1265675,Downtown
OEB Breakfast Co.,1137 Marinaside Crescent,Breakfast,49.2734565,-123.119265,Downtown
Odo Sushi,82 Keefer Place,Japanese,49.2794112,-123.1070016,Downtown
One Saigon,979 Hornby St,Vietnamese,49.2808056,-123.1248433,Downtown
Pacifico Pizzeria Ristorante,970 Smithe St.,Italian,49.2818429,-123.1240315,Downtown
Pacific~Poke,625 Main Street,Poke,49.2790547,-123.1000169,Downtown
Panago Pizza,1267 Pacific Blvd,Fast Food,49.2737585,-123.1232841,Downtown
Panago Pizza,1199 W Pender St #101,Fast Food,49.288316,-123.1226686,Downtown
Paramount Fine Foods,560 Robson St,Lebanese,49.2803212,-123.1185948,Downtown
Patron Tacos & Cantina,265 Robson St,Mexican,49.2786425,-123.1153525,Downtown
Patterson Chinese Restaurant,917 Davie Street,Chinese,49.2787832,-123.1282499,Downtown
Peaceful Restaurant,602 Seymour St,Chinese,49.28282,-123.1154086,Downtown
Peckinpah BBQ,2 Water St,BBQ,49.2833357,-123.1046377,Downtown
Per Se Social Corner,891 Homer St.,Cafe,49.2786163,-123.1184615,Downtown
Pholicious,550 W Hastings St,Vietnamese,49.2841432,-123.1126064,Downtown
PiDGiN Restaurant,350 Carrall St,Asian,49.281881,-123.104145,Downtown
Pita Wrap Cafe,565 Dunsmuir St,Middle Eastern,49.2828269,-123.1149952,Downtown
Pizza Garden,675 Smithe St.,Fast Food,49.280165,-123.1209115,Downtown
Pizzeria Farina,915 Main St,Fast Food,49.2765892,-123.1000905,Downtown
Pizzeria Ludica,189 Keefer Place,Fast Food,49.2800443,-123.1086181,Downtown
Pokerrito,Hornby St,American,49.2805474,-123.1250074,Downtown
Pokerrito,558 Dunsmuir St,American,49.282647,-123.1151179,Downtown
Prado Cafe,117 Water St,Cafe,49.2841362,-123.1069093,Downtown
Provence Marinaside Seafood Restaurant Bar & Grill,1177 Marinaside Crescent,French,49.2733234,-123.119583,Downtown
Ramen Gojiro,501 Dunsmuir St,Japanese,49.2824997,-123.1144563,Downtown
Revel Room Supper Club & Live Music Restaurant,238 Abbott St,Southern,49.2830791,-123.1065521,Downtown
Revolver,325 Cambie St,Cafe,49.283191,-123.1094521,Downtown
Robba da Matti,1127 Mainland St,Italian,49.2754729,-123.1213374,Downtown
Rodney's,52 Powell St.,Seafood,49.2830499,-123.1030463,Downtown
Rodney's Oyster House,1228 Hamilton St,Bar,49.2743299,-123.1231956,Downtown
Roxy Burger,910 Granville St,Fast Food,49.2798685,-123.1215208,Downtown
Rue 909 Sushi,909 Dunsmuir St,Japanese,49.2852649,-123.1187474,Downtown
SMAK Healthy Fast Food,840 Howe St,Health Food,49.2810497,-123.1217849,Downtown
SMAK Healthy Fast Food,545 Granville St,Fast Food,49.2843619,-123.1159252,Downtown
SMAK Healthy Fast Food,1139 W Pender St,Health Food,49.28799,-123.1214007,Downtown
Sai Woo,158 E Pender St,Asian,49.2801505,-123.1009936,Downtown
Sala Thai,888 Burrard St #102,Thai,49.2822067,-123.1238037,Downtown
Sala Thai,102-888 Burrard St,Thai,49.2881028,-123.1159761,Downtown
Sardine Can,26 Powell,Tapas,49.2830875,-123.1035221,Downtown
Save On Meats,43 Hastings St W,Diner,49.2820917,-123.1059682,Downtown
Say Hey Cafe,156 E Pender St,Sandwich,49.2801715,-123.1010566,Downtown
Scoozis,445 Howe St.,Mediterranean,49.2859071,-123.115404,Downtown
Shizen Ya,985 Hornby St,Japanese,49.2807787,-123.1248703,Downtown
Shizenya,965 Hornby St,Japanese,49.2812366,-123.1250519,Downtown
Silk Dinner Lounge and Restaurant,132 Powell St,Indian,49.2831042,-123.1010731,Downtown
Simply Thai,1211 Hamilton St,Thai,49.2748962,-123.1230955,Downtown
Six Acres,203 Carrall St,Pub,49.283339,-123.1044456,Downtown
Small Victory Bakery,1088 Homer St,Coffee,49.2765395,-123.1211149,Downtown
Steamworks Brewpub,375 Water St,Pub,49.2848666,-123.1105007,Downtown
Straight Outta Brooklyn NYC Pizzeria,350 Robson St,Fast Food,49.2791013,-123.1166285,Downtown
Street Auntie Aperitivo House,1039 Granville St,Asian,49.2789784,-123.1238471,Downtown
Subway,1109 Main St,Sandwich,49.2747686,-123.1002541,Downtown
Subway,139 W Hastings St,Sandwich,49.2823976,-123.10852,Downtown
Subway,510 W Hastings St #110,Sandwich,49.2839875,-123.1124277,Downtown
Sushi Coen,1306 Burrard St.,Japanese,49.2777307,-123.1308646,Downtown
Sushi Den,609 Abbott St,Japanese,49.2794272,-123.1078154,Downtown
Sushi Maro Japanese Restaurant,1168 Mainland St #101,Japanese,49.2749058,-123.1218909,Downtown
Sushi Mugen,903 Davie St,Japanese,49.2787454,-123.1282384,Downtown
TAKO - Taqueria Korean,601 Expo Blvd,Korean,49.2788834,-123.1082574,Downtown
TWB - The Wine Bar,1167 Marinaside Crescent,Grill,49.2733765,-123.1194802,Downtown
Tableau Bar Bistro,1181 Melville St,Bistro,49.287549,-123.12347,Downtown
TacoTime Royal Center Mall,1055 West Georgia St Royal Centre Mall Unit 216 Lower Level,Mexican,49.2853894,-123.1218372,Downtown
Tacofino,1025 Mainland St,Mexican,49.2764711,-123.1195878,Downtown
Tacofino Taco Bar,15 W Cordova St,Mexican,49.2827731,-123.1047979,Downtown
Take Five Cafe Gastown,62 W Cordova St.,Cafe,49.2826806,-123.1061775,Downtown
Take Five CafÃ©,683 Nicola St,Cafe,49.2903139,-123.1289148,Downtown
Tasty Indian Bistro | Yaletown,1261 Hamilton St,Indian,49.2742853,-123.1239474,Downtown
Thai Away Home on Granville,1081 Granville St,Thai,49.2785035,-123.1245091,Downtown
The Cambie Bar & Grill,300 Cambie St,Grill,49.2831142,-123.109,Downtown
The Edge Social Grille & Lounge,1100 Granville St,Grill,49.2778204,-123.1246014,Downtown
The Flying Pig Gastown,102 Water St,Canadian,49.2837739,-123.1067002,Downtown
The Greek By Anatoli,1043 Mainland St,Greek,49.2762117,-123.1198819,Downtown
The Irish Heather,212 Carrall St,Irish,49.2828401,-123.1041375,Downtown
The Irish Heather,210 Carrall St,Irish,49.2828842,-123.1041375,Downtown
The Juice Truck Yaletown,1022 Mainland St,Cafe,49.2760723,-123.1194564,Downtown
The Keefer Bar,135 Keefer St,Bar,49.27961,-123.1013292,Downtown
The Living Room,654 Nelson St,Bar,49.2789643,-123.1228775,Downtown
The Mexican,1049 Granville St,Mexican,49.2788282,-123.1240439,Downtown
The Old Spaghetti Factory,53 Water Street,Italian,49.2837374,-123.1052117,Downtown
The Parlour,1011 Hamilton St.,Italian,49.276721,-123.1201634,Downtown
The Pawn Shop,1117 Granville Street,Mexican,49.2781493,-123.1252321,Downtown
The Poke Guy,420 Richards St,Poke,49.2837704,-123.1120424,Downtown
The Templeton,1087 Granville St.,Diner,49.278481,-123.124598,Downtown
Top Of Vancouver Revolving Restaurant,555 W Hastings St,Continental,49.2846966,-123.1119349,Downtown
Tractor,335 Burrard Street,Health Food,49.2875834,-123.1167499,Downtown
Tractor Foods,547 Robson St,Health Food,49.2804996,-123.118019,Downtown
Triple O's,800 Griffiths Way,Fast Food,49.2777744,-123.1085205,Downtown
Triple O's,700 Hamilton St. (inside CBC Vancouver),Fast Food,49.2795288,-123.1138787,Downtown
Triple O's Bentall Center,1055 Dunsmuir St Unit 407B,Fast Food,49.2864943,-123.1214363,Downtown
Triple O's CBC,700 Hamilton St #10,Fast Food,49.2796085,-123.1143842,Downtown
Tsuki Sushi Bar,509 Abbott St,Japanese,49.2808984,-123.107827,Downtown
Tutto Restaurant & Bar,901 Homer St,Italian,49.2784079,-123.1187385,Downtown
Twisted Fork Bistro,213 Carrall St,Brunch,49.2831834,-123.1044482,Downtown
Two Parrots Bar & Grill,1202 Granville St,Grill,49.2769294,-123.1261553,Downtown
Vegan Cave Cafe,415 Abbott St,Vegan,49.2818235,-123.1075054,Downtown
Vegan Pudding & Co.,422 Richards St,Vegetarian,49.2836682,-123.1121414,Downtown
Victoria Chinese Restaurant,1055 W Georgia St,Chinese,49.2853911,-123.1215501,Downtown
Victoria Restaurant,1088 Melville St,Cafe,49.2853331,-123.1206795,Downtown
Viet Sub Vietnamese Cuisine,520 Robson St,Vietnamese,49.2802009,-123.1182521,Downtown
Virtuous Pie,583 Main St,Fast Food,49.279734,-123.0999725,Downtown
Wakwak Burger,511 Granville St,Fast Food,49.2845236,-123.1150798,Downtown
Water St. CafÃ©,300 Water St,Canadian,49.2841708,-123.1090542,Downtown
White Spot,405 Dunsmuir St,Fast Food,49.2819406,-123.1135203,Downtown
White Spot Granville & Drake,718 Drake St,Family-friendly,49.2761619,-123.1282952,Downtown
WildTale Coastal Grill,1079 Mainland,Seafood,49.2759291,-123.1203252,Downtown
Wildebeest,120 W Hastings St,Pacific Northwest,49.2819194,-123.1080066,Downtown
Yagger's Downtown Restaurant & Sports Bar,433 W Pender St,Bar,49.2831764,-123.1122509,Downtown
Yah Yah Ya Ramen Downtown,570 Robson St,Japanese,49.280471,-123.1187675,Downtown
Yamato Sushi,616 Davie St,Japanese,49.2766291,-123.125616,Downtown
Yolk's Breakfast,110 Dunsmuir St,Breakfast,49.2790424,-123.1095277,Downtown
Yui Japanese Bistro,102-1185 W Georgia St,Japanese,49.287177,-123.124666,Downtown
ZACâ¢ZAC Japanese Curry House,590 Robson Street,Japanese,49.2805271,-123.1187971,Downtown
arturosmexico2go,777 W Cordova St,Mexican,49.2865036,-123.1134803,Downtown
hungry guys,988 Granville St,Mexican,49.2792922,-123.1226648,Downtown
Beantown Coffee House,Dunbar,Cafe,49.249951,-123.185194,Dunbar-Southlands
Bento Sushi,4221 Dunbar St,Japanese,49.2486793,-123.1854813,Dunbar-Southlands
Cosy Inn Cafe,4455 Dunbar St,Breakfast,49.2465696,-123.1854609,Dunbar-Southlands
CrÃ©pe CafÃ©,3500 W 41 Ave,Cafe,49.2346206,-123.1822017,Dunbar-Southlands
Domino's Pizza,4298 Dunbar St,Fast Food,49.2558103,-123.1848639,Dunbar-Southlands
