name,address,cuisine,lat,lng,region
Best Falafel Commercial Drive,2013 Commercial Dr,Middle Eastern,49.2665809,-123.0698983,Grandview-Woodland
Via Tevere Pizzeria,1190 Victoria Dr,Pizza,49.2738774,-123.0653991,Grandview-Woodland
Zazie Vancouver,1859 Commercial Dr,Indian,49.2681046,-123.0699447,Grandview-Woodland
Thai Basil Restaurant,1179 Commercial Dr,Thai,49.2741724,-123.0698629,Grandview-Woodland
Portuguese Club Of Vancouver,1144 Commercial Dr,Portuguese,49.274256,-123.0691892,Grandview-Woodland
THE PIZZA CASTLE & INDIAN CURRY,1110 Commercial Dr,Vegan,49.27459409999999,-123.0692425,Grandview-Woodland
BierCraft Tap and Tapas,1191 Commercial Dr,Tapas,49.2740611,-123.0697946,Grandview-Woodland
Aleph Eatery,1889 Powell St,Vegan,49.2848444,-123.0659429,Grandview-Woodland
Famoso Neapolitan Pizzeria - Commercial Drive,1380 Commercial Dr,Pizza,49.2722609,-123.0692191,Grandview-Woodland
DUNDAS Eat + Drink - six o pho,2077 Dundas St,Fusion restaurant,49.28510499999999,-123.062289,Grandview-Woodland
Marcello Ristorante & Pizzeria,1404 Commercial Dr,Italian,49.2720501,-123.0694232,Grandview-Woodland
Sopra Sotto Pizzeria,1510 Commercial Dr,Italian,49.271035,-123.0692425,Grandview-Woodland
Memphis Blues Barbeque House,1342 Commercial Dr,Takeout Restaurant,49.2724944,-123.0692524,Grandview-Woodland
Kulinarya Filipino Eatery,1134 Commercial Dr,Filipino,49.274386,-123.0694047,Grandview-Woodland
Cafè Calabria,1731 Commercial Dr,Takeout Restaurant,49.2691029,-123.0698355,Grandview-Woodland
The Dime,1565 Commercial Dr,Grill,49.2708234,-123.0699196,Grandview-Woodland
Lombardo's Pizzeria & Ristorante,1641 Commercial Dr,Italian,49.2700044,-123.0698928,Grandview-Woodland
Arriva Ristorante Ltd,1537 Commercial Dr,Italian,49.2709212,-123.0698917,Grandview-Woodland
Riddim & Spice,1945 Commercial Dr,Jamaican,49.267405,-123.0699372,Grandview-Woodland
Cafe Rosemary,1497 Franklin St,Breakfast,49.2823482,-123.0742956,Grandview-Woodland
Vera's On The Drive,1438 Commercial Dr,Hamburger,49.27164339999999,-123.0694547,Grandview-Woodland
Tatsu Japanese Bistro,1441 Commercial Dr,Japanese,49.2716228,-123.0698886,Grandview-Woodland
Jamjar Canteen,2290 Commercial Dr,Lebanese,49.264293,-123.0695535,Grandview-Woodland
La Grotta Del Formaggio,1791 Commercial Dr,Deli,49.26884889999999,-123.0699837,Grandview-Woodland
Pacific Poke,1268 Commercial Dr,Seafood,49.2733176,-123.0692174,Grandview-Woodland
Red Burrito,1700 Commercial Dr,Mexican,49.2694662,-123.0693077,Grandview-Woodland
Harambe Ethiopian Restaurant,2149 Commercial Dr,Ethiopian,49.26556679999999,-123.0699715,Grandview-Woodland
Pizza Garden,1042 Commercial Dr,Pizza,49.2750233,-123.0692198,Grandview-Woodland
Le Do Restaurant,2292 E Hastings St,Vietnamese,49.2809537,-123.0581034,Grandview-Woodland
Sunrise Pizza & Steak House,949 Commercial Dr,Pizza,49.2758896,-123.0696667,Grandview-Woodland
Take Thai Home Restaurants,1736 Commercial Dr,Thai,49.2689969,-123.0692568,Grandview-Woodland
Pelican Seafood Restaurant,1895 E Hastings St,Seafood,49.2815691,-123.0662004,Grandview-Woodland
Addis Cafe,2017 Commercial Dr,Ethiopian,49.26653289999999,-123.0699021,Grandview-Woodland
Fire Pizza,1918 Commercial Dr,Pizza,49.26740840000001,-123.0694962,Grandview-Woodland
Vancity Fried Chicken,1678 Commercial Dr,Fried Chicken,49.2698887,-123.0694615,Grandview-Woodland
Tandoori Palace,1439 Commercial Dr,Indian,49.2716292,-123.0699829,Grandview-Woodland
Kojima Sushi,1836 Commercial Dr,Japanese,49.2681034,-123.0694691,Grandview-Woodland
Siddhartha's Indian Kitchen,2066 Commercial Dr,Indian,49.2665657,-123.0695155,Grandview-Woodland
Mr. Greek Donair Store,2285 Commercial Dr,Middle Eastern,49.2640533,-123.0699273,Grandview-Woodland
Mr Red Cafe,2131 E Hastings St,Vietnamese,49.2813021,-123.0608714,Grandview-Woodland
Sake Maki,1414 Commercial Dr,Japanese,49.2718997,-123.0694427,Grandview-Woodland
Sushi Ville,2068 Commercial Dr,Japanese,49.2663588,-123.0695003,Grandview-Woodland
Cafe Du Soleil,1393 Commercial Dr,Breakfast,49.272438,-123.069862,Grandview-Woodland
Golden Seafood Restaurant,2425 Nanaimo St,Chinese,49.2628705,-123.057018,Grandview-Woodland
Delish Gluten Free Bakery,2166 E Hastings St,Gluten Free,49.2810138,-123.0602546,Grandview-Woodland
Britannia Sushi,1016 Commercial Dr,Japanese,49.2754328,-123.0693353,Grandview-Woodland
Vietnam House Restaurant,2122 E Hastings St,Vietnamese,49.2809485,-123.0612294,Grandview-Woodland
Ugly Dumpling,1590 Commercial Dr,Asian,49.2706489,-123.0694667,Grandview-Woodland
Babylon Cafe,1605 Commercial Dr,Middle Eastern,49.2703839,-123.069814,Grandview-Woodland
4 Brothers Pizza,1914 Commercial Dr,Pizza,49.2674189,-123.0694534,Grandview-Woodland
The Charlatan,1447 Commercial Dr,Gastropub,49.2715434,-123.0697684,Grandview-Woodland
Van Dragon Seafood Restaurant,2163 E Hastings St,Seafood,49.281302,-123.0601107,Grandview-Woodland
Nonna's Table Pizzeria & Restaurant,1489 E Hastings St,Italian,49.2814968,-123.0745067,Grandview-Woodland
Sushi Ninja,1861 Commercial Dr,Japanese,49.2680581,-123.0698162,Grandview-Woodland
Hon's Wonton House - Broadway Station,1661 E Broadway,Chinese,49.26248950000001,-123.0707019,Grandview-Woodland
A&W Canada,1715 E Broadway,Hamburger,49.2627265,-123.0694772,Grandview-Woodland
Koko Japanese Restaurant Ltd,2053 E Hastings St,Japanese,49.2813178,-123.0625702,Grandview-Woodland
Sweet Cherubim,1105 Commercial Dr,Natural goods store,49.2746697,-123.0696745,Grandview-Woodland
Volcano Sushi & Grill,1991 E Hastings St,Japanese,49.28152799999999,-123.063824,Grandview-Woodland
Park Drive,1815 Commercial Dr,Bar,49.2683534,-123.070115,Grandview-Woodland
La Pache Pizza,2082 Commercial Dr,Pizza,49.2661816,-123.0694772,Grandview-Woodland
Golden Spring Restaurant,2461 Nanaimo St,Chinese,49.2625788,-123.0570363,Grandview-Woodland
Loku Japanese Cuisine,2280 Commercial Dr,Japanese,49.2643741,-123.0693441,Grandview-Woodland
Song Huong Restaurant,1613 Nanaimo St,Vietnamese,49.2701941,-123.0569066,Grandview-Woodland
Rinconcito Salvadoreno,2062 Commercial Dr,Salvadoran,49.2666037,-123.0695021,Grandview-Woodland
Pho Win Vietnamese restaurant,2138 E Hastings St,Pho,49.2810297,-123.060808,Grandview-Woodland
The Narcissus,Powell St 1701 Powell St #109,Cafe,49.2840267,-123.0701132,Grandview-Woodland
Toscani,1321 Commercial Dr,Sports bar,49.27256089999999,-123.0697294,Grandview-Woodland
Uncle Fatih's Pizza - COMMERCIAL,1685 E Broadway,Pizza,49.26248649999999,-123.0701321,Grandview-Woodland
St. Augustine's,2360 Commercial Dr,Gastropub,49.2638567,-123.0694135,Grandview-Woodland
Mediterranean Specialty Foods,1824 Commercial Dr,Gourmet grocery store,49.2682843,-123.0694714,Grandview-Woodland
Church's Chicken,2304 E Hastings St,Chicken,49.2809743,-123.0574231,Grandview-Woodland
Spot On Digital Marketing,1643 Venables St #210,Internet marketing service,49.2768524,-123.0717464,Grandview-Woodland
On Lok Restaurant & Wun Tun House,2010 E Hastings St,Chinese Noodles,49.2808579,-123.0633045,Grandview-Woodland
A&W Canada,2033 E Hastings St,Hamburger,49.2813825,-123.0630549,Grandview-Woodland
Little Caesars Pizza,2080 HASTINGS STREET EAST,Pizza,49.2808696,-123.0622011,Grandview-Woodland
Cindys Palace,1796 Nanaimo St,Chinese,49.2686838,-123.0562864,Hastings-Sunrise
Yook Korean Grilled BBQ & Bistro (육 코리안 바베큐,2408 Nanaimo St,Korean,49.2627316,-123.0563706,Hastings-Sunrise
Got Pho Thien Kim,2523 Nanaimo St,Vietnamese,49.2618001,-123.0568296,Kensington-Cedar Cottage
Vapester Smoke Shop Ltd,1961 Commercial Dr,Tobacco shop,49.2673234,-123.0699224,Grandview-Woodland
The Drive Coffee Bar,1670 Commercial Dr,Bar,49.2699198,-123.0692781,Grandview-Woodland
Jackalopes Neighbourhood Dive,2257 E Hastings St,Bar,49.2812947,-123.0589523,Grandview-Woodland
Caffé La Tana,635 Commercial Dr,Cafe,49.2787798,-123.0706068,Grandview-Woodland
Osteria Savio Volpe,615 Kingsway,Italian,49.2574913,-123.0909344,Mount Pleasant
Boston Pizza,2850 Bentall St,Pizza,49.2584746,-123.0306817,Renfrew-Collingwood
McDonald's,1965 Powell St,Fast Food,49.28515609999999,-123.0640259,Grandview-Woodland
My Chau Restaurant,1715 Kingsway,Vietnamese,49.2472777,-123.0693067,Kensington-Cedar Cottage
Yama Cafe,2007 E Hastings St,Cafe,49.2814297,-123.0633912,Grandview-Woodland
Junior’s Pub & Grill,1601 Commercial Dr,Pub,49.2704278,-123.0699551,Grandview-Woodland
Domino's Pizza,2083 Dundas St,Pizza,49.28512019999999,-123.0621365,Grandview-Woodland
Pennyroyal Coffee,2263 E Hastings St E,Cafe,49.2812987,-123.0586762,Grandview-Woodland
Benny's Bagels,1375 Adanac St,Wholesale bakery,49.2779761,-123.0757738,Grandview-Woodland
Miyako Sushi,2341 E Hastings St,Japanese,49.2813655,-123.0573113,Grandview-Woodland
Moja Coffee,1102 Commercial Dr,Cafe,49.27469929999999,-123.0691711,Grandview-Woodland
Dolce Amore,1588 Commercial Dr,Ice Cream,49.2706945,-123.0694244,Grandview-Woodland
Subway,2499 Nanaimo St,Sandwich,49.2624079,-123.0570455,Grandview-Woodland
Prado Cafe,1938 Commercial Dr,Cafe,49.2671958,-123.0692565,Grandview-Woodland
Street Auntie Aperitivo House,1039 Granville St,Asian,49.2789784,-123.1238471,Downtown
Joe's Cafe Bar,1150 Commercial Dr,Cafe,49.27413199999999,-123.069351,Grandview-Woodland
Platform 7 Coffee,2331 E Hastings St,Cafe,49.2813613,-123.0574624,Grandview-Woodland
Uprising Breads Bakery,1697 Venables St,Bakery,49.2767667,-123.070614,Grandview-Woodland
Renzo's Cafe,1301 Commercial Dr,Cafe,49.272939,-123.069784,Grandview-Woodland
Timbertrain Coffee Depot,551 McLean Dr,Cafe,49.2797772,-123.0742899,Grandview-Woodland
Booster Juice,under renovation 2430 Commercial Dr,Juice,49.2628728,-123.0694766,Grandview-Woodland
Pho Thai Hang 2 Restaurant,1962 Kingsway,Pho,49.2452153,-123.0657358,Kensington-Cedar Cottage
Sula Indian Restaurant - Main Street,4172 Main St,Indian,49.2479632,-123.1007692,Riley Park
The Princeton Pub,1901 Powell St,Pub,49.2850084,-123.064968,Grandview-Woodland
Continental Coffee,1806 Commercial Dr,Coffee shop,49.26857649999999,-123.0694461,Grandview-Woodland
JJ Bean Coffee Roasters,2206 Commercial Dr,Cafe,49.2649474,-123.0694113,Grandview-Woodland
Dairy Queen Grill & Chill,2805 E Hastings St E,Fast Food,49.28120910000001,-123.0466884,Hastings-Sunrise
ABM Restaurant Contracting - Commercial Kitchen Design Renovation & Build,1772 E Hastings St,Kitchen remodeler,49.2809496,-123.0686769,Grandview-Woodland
Dairy Queen,2601 Broadway W,Fast Food,49.2642205,-123.1648956,Kitsilano
Historic Theatre The Cultch,1895 Venables St,Performing arts theater,49.2768874,-123.0661885,Grandview-Woodland
Hole-In-The-Wall Communications,2130 Cambridge St,Graphic designer,49.2863905,-123.0606737,Grandview-Woodland
Swissbakery Artisan Bread Specialist,1831 Pandora St,Bakery,49.28316359999999,-123.0670959,Grandview-Woodland
Starbucks,1502 E Hastings St,Coffee store,49.2810692,-123.0739561,Grandview-Woodland
Sani Marc | Wood Wyant,1379 Venables St,Janitorial equipment supplier,49.2768506,-123.0760488,Grandview-Woodland
Lafarge North America,2095 Commissioner St,Ready mix concrete supplier,49.2874168,-123.0642246,Grandview-Woodland
RBC Royal Bank,2381 E Hastings St E,Bank,49.2813816,-123.0568819,Grandview-Woodland
