name,address,cuisine,lat,lng,region
Loku Japanese Cuisine,2280 Commercial Dr,Japanese,49.2643741,-123.0693441,Grandview-Woodland
Panago Pizza,1386 Nanaimo St,Pizza,49.272479,-123.0561534,Hastings-Sunrise
Western Lake Chinese Seafood Restaurant,4989 Victoria Dr,Chinese,49.239343,-123.0655693,Kensington-Cedar Cottage
Uncle Fatih's Pizza - COMMERCIAL,1685 E Broadway,Pizza,49.26248649999999,-123.0701321,Grandview-Woodland
Freshslice Pizza,2582 Commercial Dr,Pizza,49.2615741,-123.0695128,Kensington-Cedar Cottage
Italiabakery,2828 E Hastings St,Bakery,49.280817,-123.0459715,Hastings-Sunrise
Sweet Cherubim,1105 Commercial Dr,Natural goods store,49.2746697,-123.0696745,Grandview-Woodland
Gain Wah Restaurant Ltd,218 Keefer St,Cantonese,49.2793717,-123.0989354,Strathcona
Dijo's Pizza and Panzerotto,2838 E Hastings St #116,Pizza,49.2809719,-123.0451099,Hastings-Sunrise
Platform 7 Coffee,2331 E Hastings St,Cafe,49.2813613,-123.0574624,Grandview-Woodland
Black Rook Bakehouse,2474 E Hastings St,Bakery,49.2809432,-123.0552077,Hastings-Sunrise
A&W Canada,1150 Station St,Hamburger,49.2737759,-123.097836,Strathcona
Silk Dinner Lounge and Restaurant,132 Powell St,Indian,49.2831042,-123.1010731,Downtown
Wendy's,1488 Main St,Fast Food,49.27195589999999,-123.1000013,Strathcona
Glowbal,590 W Georgia St,Fusion restaurant,49.2811002,-123.1177713,Downtown
Sitar Restaurant,8 Powell St,Indian,49.2850084,-123.0643792,Grandview-Woodland
Hong Hong Bakery,2449 E Hastings St,Bakery,49.2812861,-123.0554932,Hastings-Sunrise
Joojak Restaurant,3337 Kingsway,Chinese,49.2336784,-123.0345324,Renfrew-Collingwood
PressBox Pub,2889 E Hastings St,Pub,49.2812958,-123.0453205,Hastings-Sunrise
McDonald's,1965 Powell St,Fast Food,49.28515609999999,-123.0640259,Grandview-Woodland
Luckys Exotic Bodega,2641 E Hastings St,Lottery retailer,49.2812768,-123.0508789,Hastings-Sunrise
Pine House Bakery Hastings,2462 E Hastings St,Bakery,49.28089689999999,-123.0554208,Hastings-Sunrise
Freshslice Pizza,549 W Pender St,Pizza,49.2838187,-123.1131301,Downtown
My Frosty Dessert Cafe,220 2800 E1st ave,Cafe,49.26894490000001,-123.0454708,Hastings-Sunrise
Ancora Waterfront Dining and Patio - False Creek,1600 Howe St #2,Seafood,49.2738114,-123.1325984,Downtown
Bosa Foods,1465 Kootenay St,Gourmet grocery store,49.2721094,-123.028174,Hastings-Sunrise
Triple O's,800 Griffiths Way,Fast Food,49.2777744,-123.1085205,Downtown
Viet Flavour Restaurant,1822 W Broadway,Vietnamese,49.2635596,-123.1464248,Kitsilano
Flamingo Chinese Restaurant,1652 SE Marine Dr,Chinese,49.2105806,-123.0727278,Victoria-Fraserview
Mumbai Local Restaurant,1148 Davie St,Indian,49.2808497,-123.1323893,West End
Afghan Horsemen Restaurant,1833 Anderson St #202,Afghani,49.2693903,-123.1389283,Fairview
Robba da Matti,1127 Mainland St,Italian,49.2754729,-123.1213374,Downtown
Sushiholic,836 Denman St,Japanese,49.2909605,-123.1360251,West End
Polonia Sausage House,2434 E Hastings St,Butcher shop,49.2810275,-123.0557606,Hastings-Sunrise
Subway,139 W Hastings St,Sandwich,49.2823976,-123.10852,Downtown
Chatime,2740 E Hastings St,Bubble Tea,49.2809698,-123.0487365,Hastings-Sunrise
Booster Juice,under renovation 2430 Commercial Dr,Juice,49.2628728,-123.0694766,Grandview-Woodland
Robba da Matti (West End,1906 Haro St,Italian,49.2917344,-123.1385969,West End
Congee Noodle King,3313 Kingsway,Cantonese,49.2340119,-123.035255,Renfrew-Collingwood
Golden Ocean Seafood Restaurant,2046 W 41st Ave,Chinese,49.2343419,-123.1533765,Kerrisdale
Jani-King,1741 Boundary Rd,Commercial cleaning service,49.269026,-123.0243471,Hastings-Sunrise
Top Cantonese Cuisine Restaurant,2752 Kingsway,Cantonese,49.2374664,-123.0494301,Renfrew-Collingwood
Subway,510 W Hastings St #110,Sandwich,49.28398749999999,-123.1124277,Downtown
Booster Juice,555 West Hastings Street Unit #27 Upper Mall Level,Juice,49.2844781,-123.1109993,Downtown
Triple O's Science World,1455 Quebec St #55,Fast Food,49.272298,-123.1020829,Mount Pleasant
