name,address,cuisine,lat,lng,region
O! Taho,4223 Fraser St,Filipino,49.2473531,-123.090327,Riley Park
Dutch Wooden Shoe Cafe,3292 Cambie St,Dutch,49.2560013,-123.1148992,Riley Park
Long's Noodle House,4853 Main St,Shanghainese,49.2412498,-123.1016585,Riley Park
The Arbor Restaurant,3941 Main St,Vegetarian,49.24995089999999,-123.101352,Riley Park
Van. Tea Cafe,5688 Main St,Chinese,49.2332905,-123.1010171,Riley Park
Grand View Szechuan Restaurant,4181 Fraser St,Sichuan,49.2478619,-123.0903444,Riley Park
Simply Delicious Restaurant & Bar,4316 Main St,Asian,49.2464954,-123.1010225,Riley Park
Sushi TonTon,4018 Cambie St,Japanese,49.2498517,-123.1150166,Riley Park
Zakkushi Dining on Main,4075 Main St,Izakaya,49.2490989,-123.1015353,Riley Park
Restaurant Yugo,4265 Main St,Japanese,49.2475265,-123.1014138,Riley Park
Kind Cafe,3080 Main St,Vegan,49.2577372,-123.1008267,Mount Pleasant
Sorella,3369 Cambie St,Italian,49.2553882,-123.1154401,South Cambie
Sun Sui Wah,3888 Main St,Chinese,49.2504277,-123.1006395,Riley Park
Nam Nam Noodle,4191 Main St,Chinese Noodles,49.2481699,-123.1013299,Riley Park
Saigon Taste Vietnamese Restaurant,4197 Fraser St,Vietnamese,49.24777049999999,-123.090485,Riley Park
Slickity Jim's Chat 'n' Chew,3475 Main St,Breakfast,49.2540235,-123.1010613,Riley Park
Pampanga's Best Cafeteria,4279 Fraser St,Filipino,49.2468727,-123.0904633,Riley Park
Haiyi Seafood Restaurant,4818 Main St,Takeout Restaurant,49.2420726,-123.1012135,Riley Park
Sushi Main,3710 Main St,Japanese,49.25186189999999,-123.100658,Riley Park
Café Gloucester,3338 Cambie St,Chinese,49.2555333,-123.1147493,Riley Park
Corner 23,4008 Cambie St,Taiwanese,49.2499562,-123.1150368,Riley Park
Golden Joy Restaurant,4288 Fraser St,Filipino,49.2468257,-123.0899546,Kensington-Cedar Cottage
SUSHI HUB,4855 Main St,Japanese,49.2411806,-123.1016703,Riley Park
Nammos Estiatorio,3980 Fraser St,Greek,49.2494546,-123.0898053,Kensington-Cedar Cottage
Zocalo Modern Cantina,646 Kingsway,Pan-Latin restaurant,49.256925,-123.0908729,Mount Pleasant
Shiro Japanese,3096 Cambie St,Japanese,49.2579297,-123.1146171,Mount Pleasant
Ogenki sushi,4346 Main St,Japanese,49.2462251,-123.1009727,Riley Park
Sushi 7,3488 Cambie St,Japanese,49.25417290000001,-123.1148366,Riley Park
The General Public Sushi Lodge,3289 Main St,Japanese,49.2558553,-123.1015339,Riley Park
Aling Ening Restaurant,4253 Fraser St,Filipino,49.247027,-123.0905809,Riley Park
Les Faux Bourgeois,663 E 15th Ave,French,49.2573518,-123.0896297,Mount Pleasant
Egg & Co.,4245 Fraser St,Brunch,49.24715699999999,-123.0904601,Riley Park
Nikkyu Japanese Restaurant,3302 Main St,Japanese,49.255567,-123.101019,Riley Park
Church's Chicken,3425 Main St,Fast Food,49.2544611,-123.1012989,Riley Park
Los Cuervos Taqueria & Cantina,603 Kingsway,Mexican,49.2574346,-123.0911227,Mount Pleasant
Sula Indian Restaurant - Main Street,4172 Main St,Indian,49.2479632,-123.1007692,Riley Park
Masayoshi,4376 Fraser St,Japanese,49.24579869999999,-123.0900391,Kensington-Cedar Cottage
Pho Xe Lua 24,3346 Cambie St,Pho,49.2554106,-123.1149547,Riley Park
CHI HOUSE,4063 Main St,Sichuan,49.2492976,-123.101588,Riley Park
The Lion's Den Cafe,651 E 15th Ave,Caribbean,49.2574057,-123.0899468,Mount Pleasant
Burgoo,3096 Main St,Bistro,49.2576348,-123.1008393,Mount Pleasant
Trafiq,4216 Main St,Bakery,49.2473463,-123.1007201,Riley Park
Boiling Point,4148 Main St,Chinese,49.2482504,-123.1008849,Riley Park
Osteria Savio Volpe,615 Kingsway,Italian,49.2574913,-123.0909344,Mount Pleasant
Dream Sushi,4401 Main St,Japanese,49.2458467,-123.1014995,Riley Park
Corduroy Pie Company,758 W 16th Ave,Pizza,49.2569247,-123.1212866,South Cambie
Hyde Restaurant & Lounge,2960 Main St,Grill,49.2586779,-123.1009464,Mount Pleasant
Vera's Burger Shack,2922 Main St,Hamburger,49.2589048,-123.1008504,Mount Pleasant
OKA-SAN KITCHEN,3578 Fraser St,Japanese,49.2531662,-123.0896209,Kensington-Cedar Cottage
Vij's Restaurant,3106 Cambie St,Indian,49.2575375,-123.1147883,Mount Pleasant
The Firewood Café,3004 Cambie St,Pizza,49.25852740000001,-123.1148738,Mount Pleasant
Solly's Up Main,4071 Main St,Bagels,49.2491206,-123.1014603,Riley Park
Kaori Izakaya,3043 Main St,Japanese,49.2579913,-123.1014181,Mount Pleasant
Slice Of Chicago Deep Dish Pizza,5812 Fraser St,Pizza,49.2318017,-123.0904133,Sunset
Pho Goodness (Main Street,3079 Main St,Vietnamese,49.2577224,-123.1014771,Mount Pleasant
Tokyo John Sushi,3365 Cambie St,Japanese,49.2554431,-123.1153495,South Cambie
Landmark Hotpot House,4023 Cambie St,Chinese,49.2498405,-123.1155811,South Cambie
Sprezzatura Restaurant,265 Kingsway,Italian,49.2612756,-123.0978145,Mount Pleasant
Mitra Canteen,3034 Main St,Middle Eastern,49.2580707,-123.1008151,Mount Pleasant
Pho Long Restaurant,3370 Fraser St,Pho,49.2549583,-123.0895353,Kensington-Cedar Cottage
Kwong Chow Congee & Noodle House,3163 Main St,Cantonese,49.2570141,-123.1014822,Mount Pleasant
Penang Bistro Fine Malaysian Cuisine,3932 Fraser St,Malaysian,49.24975,-123.089928,Kensington-Cedar Cottage
Frying Pan Kitchen & Bar Gastown,60 W Cordova St,Canadian,49.2826445,-123.1060592,Downtown
Church's Chicken,5704 Fraser Street E 41st Ave,Fast Food,49.2325792,-123.0901337,Sunset
Bulalohan Sa Ilocos Fast Food Cafe Inc,4273 Fraser Street,Filipino,49.2469077,-123.0903983,Riley Park
Good Choice Restaurant,6007 Fraser St,Chinese,49.2299962,-123.0908133,Sunset
Nooru Mahal,4354 Fraser St,Indian,49.2460302,-123.08996,Kensington-Cedar Cottage
Soho Tea Room,3466 Cambie St,Chinese,49.2542909,-123.114925,Riley Park
Ogenki Sushi Fusion,4342 Main St,Japanese,49.2462607,-123.1009543,Riley Park
BT Cafe Ltd,920 Kingsway,Cantonese,49.2542716,-123.0851632,Kensington-Cedar Cottage
Copa Cafe,4032 Cambie St,Chinese,49.2496738,-123.1151586,Riley Park
Carp Sushi + Bowl,2516 Prince Edward St,Japanese,49.2623104,-123.095829,Mount Pleasant
Jitlada Thai Restaurant,118 W 6th Ave,Thai,49.265512,-123.1075603,Mount Pleasant
McDonald's,4445 Main St,Fast Food,49.245242,-123.1014882,Riley Park
Osaka Sushi,960 W King Edward Ave,Japanese,49.2485394,-123.1255618,South Cambie
Ignite Pizzeria,2588 Main St,Pizza,49.26213,-123.1007895,Mount Pleasant
Cioppino's Mediterranean Grill,1133 Hamilton St,Mediterranean,49.2757752,-123.121939,Downtown
Marutama Gaiden,2858 Main St,Japanese,49.25955829999999,-123.100899,Mount Pleasant
Thai Away Home,3315 Cambie St,Thai,49.2557391,-123.1153778,South Cambie
Little Caesars Pizza,5927 Fraser St,Pizza,49.2307429,-123.0908638,Sunset
Raga Restaurant,1177 W Broadway,Indian,49.2637614,-123.1305469,Fairview
Freshii,6541 Main St,Health Food,49.2251807,-123.1018668,Sunset
Como Taperia,201 E 7th Ave,Spanish,49.2647398,-123.1006238,Mount Pleasant
Shizenya Restaurant on Broadway,1333 W Broadway #160,Japanese,49.2638726,-123.1342629,Fairview
Freshslice Pizza,183 E Broadway,Pizza,49.2630214,-123.1012976,Mount Pleasant
Gyu-Kaku Japanese BBQ,950 W Broadway #201,Yakiniku,49.2632584,-123.1257975,Fairview
Ancora Waterfront Dining and Patio - False Creek,1600 Howe St #2,Seafood,49.2738114,-123.1325984,Downtown
Sabra Kosher Bakery & Restaurant Ltd,3844 Oak St,Kosher,49.2513234,-123.1272918,South Cambie
Ho Yuen Kee Restaurant,6236 Fraser St,Chinese,49.22796030000001,-123.0903879,Sunset
Broadway Station Sushi,1638 E Broadway #101,Japanese,49.2621869,-123.0708126,Kensington-Cedar Cottage
Ro Sushi Japanese Bistro,678 W Broadway,Asian,49.2631001,-123.1192423,Fairview
Rocky Mountain Flatbread,1876 W 1st Ave,Pizza,49.2704812,-123.1472846,Kitsilano
Sweet Revenge,4160 Main St,Dessert,49.2480936,-123.1009002,Riley Park
Thai Son Restaurant,373 E Broadway,Vietnamese,49.2629861,-123.0967649,Mount Pleasant
Freshslice Pizza,6374 Fraser St,Pizza,49.2266807,-123.0905333,Sunset
Sing Sing,2718 Main St,Beer hall,49.2607188,-123.1007335,Mount Pleasant
Dynasty Seafood Restaurant,108-777 W Broadway,Chinese,49.2637681,-123.1216281,Fairview
Giardino Restaurant,1328 Hornby St,Tuscan,49.27697819999999,-123.1300609,Downtown
Kyuzo Japanese Restaurant,5701 Granville St #112,Japanese,49.2338988,-123.1400315,Kerrisdale
Sushiyama,371 E Broadway,Japanese,49.2630221,-123.0972043,Mount Pleasant
Pokedoki - Poke,693 W Broadway,Hawaiian,49.2634971,-123.1195716,Fairview
City 1 Cafe,954 W King Edward Ave,Singaporean,49.2483912,-123.1254967,South Cambie
Matchstick Riley Park,4807 Main St,Cafe,49.2417993,-123.1018127,Riley Park
Sushi Mura,6485 Oak St,Japanese,49.2268452,-123.1287853,Oakridge
KymBuna Real Estate Group,3995 Fraser St,Real Estate Agency,49.24935319999999,-123.0905334,Riley Park
Freshslice Pizza,2582 Commercial Dr,Pizza,49.2615741,-123.0695128,Kensington-Cedar Cottage
Peninsula (Oakridge) Seafood Restaurant,650 W 41st Ave,Seafood,49.2320456,-123.1186835,Oakridge
The Pizza King,1464 E Broadway,Pizza,49.2621968,-123.0742766,Kensington-Cedar Cottage
Cafe Lu Quan,1279 Kingsway,Vietnamese,49.2516689,-123.0783846,Kensington-Cedar Cottage
Dai Tung Chinese Seafood Restaurant,1050 Kingsway,Chinese,49.2531346,-123.0830035,Kensington-Cedar Cottage
All India Sweets & Restaurant,6560 Main St,Indian,49.225123,-123.1013989,Sunset
New Novelty Sweet & Restaurant,6669 Fraser St,Indian,49.2239119,-123.0910513,Sunset
Royal Seoul House Restaurant,1215 W Broadway,Korean,49.2636516,-123.1318882,Fairview
Subway,5698 Main St,Sandwich,49.2332066,-123.1012969,Riley Park
Le Marché St. George,4393 St George St,Cafe,49.2457667,-123.0944347,Riley Park
Park Drive,1815 Commercial Dr,Bar,49.2683534,-123.070115,Grandview-Woodland
Freshslice Pizza,2418 Granville St,Pizza,49.2642232,-123.1382236,Fairview
New Bhaia Sweet Shop,5740 Fraser St,Indian,49.2324493,-123.0904074,Sunset
Boston Pizza,1333 Broadway W Suite 190,Pizza,49.2638726,-123.1342629,Fairview
El Caracol Cafe,5190 Victoria Dr,Salvadoran,49.2375504,-123.065129,Kensington-Cedar Cottage
Original New Town Bakery,3484 Cambie St,Bakery,49.2542084,-123.1148856,Riley Park
Sun Garden Chinese Restaurant,3832 Oak St,Chinese,49.2514875,-123.1272813,South Cambie
Bao Bei,163 Keefer St,Chinese,49.2796534,-123.1006157,Downtown
Gotham Steakhouse & Cocktail Bar,615 Seymour St,Steak,49.2828825,-123.1159646,Downtown
Maenam,1938 W 4th Ave,Thai,49.2678675,-123.1488949,Kitsilano
Jules Bistro,216 Abbott St,French,49.28344269999999,-123.1064141,Downtown
Shamrock Bar & Grill,1184 Denman St #102,Irish,49.28738240000001,-123.1413601,West End
Himalaya Restaurant Ltd,6587 Main St,Indian,49.2248792,-123.1018768,Sunset
Japanese Bistro Kamome,5228 Joyce St,Japanese,49.2372008,-123.0327046,Renfrew-Collingwood
Yum Sweet Shop,4150 Main St,Ice Cream,49.248141,-123.1007686,Riley Park
Pho Extreme Xe Lua,457 W Broadway,Pho,49.2634031,-123.1143093,Mount Pleasant
Earnest Ice Cream,3992 Fraser St,Ice Cream,49.2493709,-123.0899236,Kensington-Cedar Cottage
Super Hiro's Restaurant,2585 W Broadway,Japanese,49.2641789,-123.1644463,Kitsilano
Continental Coffee,4295 Main St,Coffee shop,49.2473281,-123.1013852,Riley Park
Lucky Dragon Palace Restaurant,5822 Victoria Dr,Chinese,49.2309756,-123.0652542,Victoria-Fraserview
Queen Elizabeth Park,4600 Cambie St,Park,49.2414778,-123.1136524,Riley Park
Frying Pan,505 Burrard St,Chicken,49.2866046,-123.118327,Downtown
Matchstick Fraser Street,639 E 15th Ave,Cafe,49.2572938,-123.0902815,Mount Pleasant
6 Degrees Eatery,1590 Coal Harbour Quay,Breakfast,49.2916482,-123.128495,Downtown
Mumbai Local Restaurant,1148 Davie St,Indian,49.2808497,-123.1323893,West End
Coco et Olive,3707 Main St,Cafe,49.2516796,-123.1011941,Riley Park
Mali Thai Restaurant,2710 Main St,Thai,49.26085519999999,-123.100867,Mount Pleasant
Pelican Seafood Restaurant,1895 E Hastings St,Seafood,49.2815691,-123.0662004,Grandview-Woodland
Dharma Garden Veggie Deli,3195 Kingsway,Vegan,49.2352333,-123.0378501,Renfrew-Collingwood
Glowbal,590 W Georgia St,Fusion restaurant,49.2811002,-123.1177713,Downtown
New Town Bakery & Restaurant,148 E Pender St,Chinese bakery,49.2803095,-123.1011943,Downtown
Panago Pizza,2928 Main St,Pizza,49.258807,-123.1008782,Mount Pleasant
Riley Park,50 E 30th Ave,Park,49.2433385,-123.1044516,Riley Park
Green Leaf Sushi,3416 W Broadway,Japanese,49.264136,-123.180152,Kitsilano
Triple O's Langara College,100 W 49th Ave,Fast Food,49.224025,-123.108032,Oakridge
Ole chicken,1256 Robson St,Korean,49.2864851,-123.1280225,West End
Riley Park Farmers Market - Winter,4601 Ontario St,Farmers' market,49.2432455,-123.1066571,Riley Park
COBS Bread Bakery,2924 Main St,Bakery,49.25887360000001,-123.1008093,Mount Pleasant
JAPADOG,530 Robson St,Hot Dog,49.28022319999999,-123.1183207,Downtown
KFC,795 E Broadway,Fast Food,49.2626796,-123.0874839,Mount Pleasant
