name,address,cuisine,lat,lng,region
Haiyi Seafood Restaurant,4818 Main St,Takeout Restaurant,49.2420726,-123.1012135,Riley Park
Branas Mediterranean Grill,617 Stamps Landing,Mediterranean,49.26850049999999,-123.1187213,Fairview
Jitlada Thai Restaurant,118 W 6th Ave,Thai,49.265512,-123.1075603,Mount Pleasant
Lin Chinese Cuisine and Tea House,1537 W Broadway,Chinese,49.26377309999999,-123.1397224,Fairview
Chutney Villa South Indian Cuisine,147 E Broadway,Indian,49.2631923,-123.1018777,Mount Pleasant
Madras Spice Restaurant,6260 Fraser St,Indian,49.2277989,-123.0904622,Sunset
Slickity Jim's Chat 'n' Chew,3475 Main St,Breakfast,49.2540235,-123.1010613,Riley Park
Hyde Restaurant & Lounge,2960 Main St,Grill,49.2586779,-123.1009464,Mount Pleasant
Church's Chicken,3425 Main St,Fast Food,49.2544611,-123.1012989,Riley Park
Zakkushi Dining on Main,4075 Main St,Izakaya,49.2490989,-123.1015353,Riley Park
Uncle Fatih's Pizza - CAMBIE,477 W 8th Ave,Pizza,49.2640751,-123.1140519,Mount Pleasant
B House Restaurant,2270 Commercial Dr,Asian,49.2644738,-123.0695334,Grandview-Woodland
La Terrazza,1088 Cambie St,Italian,49.2749917,-123.1186413,Downtown
Kaori Izakaya,3043 Main St,Japanese,49.2579913,-123.1014181,Mount Pleasant
A&W Canada,650 W 41st Ave W,Hamburger,49.2320456,-123.1186835,Oakridge
Ro Sushi Japanese Bistro,678 W Broadway,Asian,49.2631001,-123.1192423,Fairview
Nando's Kerrisdale,2064 W 41st Ave,Chicken,49.2342436,-123.1540599,Kerrisdale
Lemonade Gluten Free Bakery,3385 Cambie St,Bakery,49.2552193,-123.1154132,South Cambie
Burdock & Co,2702 Main St,Small Plates,49.260986,-123.100708,Mount Pleasant
Sushivan,2566 Granville St,Japanese,49.26296319999999,-123.1383187,Fairview
OEB Breakfast Co.,1137 Marinaside Crescent,Breakfast,49.2734565,-123.119265,Downtown
The General Public Sushi Lodge,3289 Main St,Japanese,49.2558553,-123.1015339,Riley Park
Dairy Queen Grill & Chill,2888 Main St,Fast Food,49.2594249,-123.1007522,Mount Pleasant
Nikkyu Japanese Restaurant,3302 Main St,Japanese,49.255567,-123.101019,Riley Park
Wendy's,480 W 8th Ave,Fast Food,49.2636949,-123.1144896,Mount Pleasant
Shanghai Lu Restaurant,705 W Broadway,Shanghainese,49.26361259999999,-123.1200751,Fairview
Pokedoki - Poke,693 W Broadway,Hawaiian,49.2634971,-123.1195716,Fairview
iDen & Quan Ju De Beijing Duck House (全聚德,2808 Cambie St,Fine Dining,49.2601395,-123.1147488,Mount Pleasant
Sula Indian Restaurant - Main Street,4172 Main St,Indian,49.2479632,-123.1007692,Riley Park
Maenam,1938 W 4th Ave,Thai,49.2678675,-123.1488949,Kitsilano
Panago Pizza,8333 Granville St,Pizza,49.2111805,-123.1408436,Marpole
Trafiq,4216 Main St,Bakery,49.2473463,-123.1007201,Riley Park
Marutama Gaiden,2858 Main St,Japanese,49.25955829999999,-123.100899,Mount Pleasant
Peninsula (Oakridge) Seafood Restaurant,650 W 41st Ave,Seafood,49.2320456,-123.1186835,Oakridge
Aling Ening Restaurant,4253 Fraser St,Filipino,49.247027,-123.0905809,Riley Park
Angel Cafe,5995 Fraser St,Chinese,49.2302215,-123.0908067,Sunset
Thai Away Home on Granville,1081 Granville St,Thai,49.2785035,-123.1245091,Downtown
Dream Sushi,4401 Main St,Japanese,49.2458467,-123.1014995,Riley Park
Bob Likes Thai Food,1521 W Broadway,Thai,49.2637902,-123.1393566,Fairview
Royal Seoul House Restaurant,1215 W Broadway,Korean,49.2636516,-123.1318882,Fairview
Sal y Limón,701 Kingsway #5,Mexican,49.2567896,-123.089226,Mount Pleasant
Minato Sushi Restaurant (Vancouver BC,1001 W Broadway #102,Japanese,49.2636471,-123.1270408,Fairview
Egg & Co.,4245 Fraser St,Brunch,49.24715699999999,-123.0904601,Riley Park
Slice Of Chicago Deep Dish Pizza,5812 Fraser St,Pizza,49.2318017,-123.0904133,Sunset
Les Faux Bourgeois,663 E 15th Ave,French,49.2573518,-123.0896297,Mount Pleasant
Nando's Davie & Howe (Downtown,828 Davie St,Chicken,49.2778637,-123.1276568,Downtown
Z&W Shanghai Kitchen 龙餐馆 - 龍上海菜,2126 W Broadway,Shanghainese,49.263687,-123.1535823,Kitsilano
Kalvin's Restaurant,5225 Victoria Dr,Taiwanese,49.2372789,-123.0656188,Kensington-Cedar Cottage
Sushi Bang,Cambie St CA,Japanese,49.2402091,-123.1178968,Riley Park
Akbar's Own Indian Restaurant,1905 W Broadway,Indian,49.2640234,-123.1484033,Kitsilano
Como Taperia,201 E 7th Ave,Spanish,49.2647398,-123.1006238,Mount Pleasant
Noodlebox,1867 W 4th Ave,Asian,49.2683131,-123.1471669,Kitsilano
Boston Pizza,1333 Broadway W Suite 190,Pizza,49.2638726,-123.1342629,Fairview
JJ Bean Coffee Roasters,3399 Cambie St,Cafe,49.2551248,-123.115465,South Cambie
Mangos Lounge,1180 Howe St,Mexican,49.2782904,-123.1260684,Downtown
All India Sweets & Restaurant,6560 Main St,Indian,49.225123,-123.1013989,Sunset
Pho Extreme Xe Lua,457 W Broadway,Pho,49.2634031,-123.1143093,Mount Pleasant
McDonald's,4445 Main St,Fast Food,49.245242,-123.1014882,Riley Park
The Mighty Oak,198 W 18th Ave,Coffee shop,49.25462899999999,-123.109615,Riley Park
Galaxy Grill at Planet Bingo,2655 Main St,Grill,49.2616288,-123.1014236,Mount Pleasant
A&W Canada,555 12th Ave W Unit 25,Hamburger,49.2609881,-123.1164951,Fairview
Bangkok City Cafe,2953 W 4th Ave,Thai,49.2685582,-123.1706353,Kitsilano
usagi sweets,3720 Oak St,Japanese cheap sweets shop,49.2524673,-123.1272818,South Cambie
Neighbour's Restaurant & Pizza House,6493 Victoria Dr,Pizza,49.2254343,-123.0659526,Victoria-Fraserview
Cosy Inn Cafe,4455 Dunbar St,Breakfast,49.24656960000001,-123.1854609,Dunbar-Southlands
Jules Bistro,216 Abbott St,French,49.28344269999999,-123.1064141,Downtown
Panago Pizza,120-511 SW Marine Dr,Pizza,49.2100905,-123.1178353,Marpole
Five Sails Restaurant,999 Canada Pl,Fine Dining,49.2886946,-123.1111906,Downtown
Gotham Steakhouse & Cocktail Bar,615 Seymour St,Steak,49.2828825,-123.1159646,Downtown
Best Quality Sweets & Rest,7260 Main St,Vegetarian,49.21879999999999,-123.101596,Sunset
Mali Thai Restaurant,2710 Main St,Thai,49.26085519999999,-123.100867,Mount Pleasant
Deja Brew Coffeehouse + Fresh Food Cafe,943 W Broadway,Cafe,49.2637023,-123.1250172,Fairview
The Pizza King,1464 E Broadway,Pizza,49.2621968,-123.0742766,Kensington-Cedar Cottage
Chu Kiang Chinese Restaurant,6491 Knight St,Chinese,49.2256096,-123.0778425,Sunset
Glowbal,590 W Georgia St,Fusion restaurant,49.2811002,-123.1177713,Downtown
Ba-Le Deli & Bakery,701 Kingsway,Bakery,49.2567896,-123.089226,Mount Pleasant
Noodlebox,839 Homer St,Asian,49.2791466,-123.1177574,Downtown
McKim Wonton Mein Saga,2780 Kingsway,Chinese,49.2370618,-123.0483267,Renfrew-Collingwood
BC Liquor Stores 39Th & Cambie,5555 Cambie St,Liquor store,49.23469780000001,-123.1167789,South Cambie
